YOUR_DECISION	exact_literal	review_priority	suggested_decision	adjudication_note	current_master_path	claude_b1_status	chatgpt_candidate	scanner_occurrences	scanner_model_count	representative_parent_bones	representative_hierarchies	representative_models	claude_reason	chatgpt_original_reason	YOUR_NOTES
INCLUDE	donger07_chain	DECIDED — CONSENSUS INCLUDE	INCLUDE_SEXUAL_BONES	Claude and frozen ChatGPT independently agreed.	groupFile/Body Morphs	INCLUDE_SEXUAL_BONES	YES	13	13	parent=donger06_chain model=raven_futa.mdl hits=13/13		raven_futa.mdl; futaprop_dazv5.mdl; male_bsaa_a3.mdl	explicit direct-pose sexual/anogenital anatomy literal (anchor token(s): donger); structurally confirmed member of an accepted anatomy chain (parent=donger06_chain model=raven_futa.mdl hits=13/13)	explicit sexual/anogenital anatomical BONE name	
INCLUDE	donger08_chain	DECIDED — CONSENSUS INCLUDE	INCLUDE_SEXUAL_BONES	Claude and frozen ChatGPT independently agreed.	groupFile/Body Morphs	INCLUDE_SEXUAL_BONES	YES	13	13	parent=donger07_chain model=raven_futa.mdl hits=13/13		raven_futa.mdl; futaprop_dazv5.mdl; male_bsaa_a3.mdl	explicit direct-pose sexual/anogenital anatomy literal (anchor token(s): donger); structurally confirmed member of an accepted anatomy chain (parent=donger07_chain model=raven_futa.mdl hits=13/13)	explicit sexual/anogenital anatomical BONE name	
INCLUDE	donger_end	DECIDED — CONSENSUS INCLUDE	INCLUDE_SEXUAL_BONES	Claude and frozen ChatGPT independently agreed.	groupFile/Body	INCLUDE_SEXUAL_BONES	YES	1	1			donger.mdl	explicit direct-pose sexual/anogenital anatomy literal (anchor token(s): donger); naming-family match to an already-accepted Sexual Bones literal (NAMING_FAMILY_COMPOUND:donger)	explicit sexual/anogenital anatomical BONE name	
INCLUDE	Foreskin	DECIDED — CONSENSUS INCLUDE	INCLUDE_SEXUAL_BONES	Claude and frozen ChatGPT independently agreed.	groupFile/Body Morphs	INCLUDE_SEXUAL_BONES	YES	3	3			goblin.mdl; kultiran.mdl; pandaren.mdl	explicit direct-pose sexual/anogenital anatomy literal (anchor token(s): foreskin)	explicit sexual/anogenital anatomical BONE name	
INCLUDE	foreskin_3	DECIDED — CONSENSUS INCLUDE	INCLUDE_SEXUAL_BONES	Claude and frozen ChatGPT independently agreed.	groupFile/Body	INCLUDE_SEXUAL_BONES	YES	1	1	parent=penis_3 model=billy_butcher.mdl hits=1/1		billy_butcher.mdl	explicit direct-pose sexual/anogenital anatomy literal (anchor token(s): foreskin); structurally confirmed member of an accepted anatomy chain (parent=penis_3 model=billy_butcher.mdl hits=1/1)	explicit sexual/anogenital anatomical BONE name	
INCLUDE	foreskin_4	DECIDED — CONSENSUS INCLUDE	INCLUDE_SEXUAL_BONES	Claude and frozen ChatGPT independently agreed.	groupFile/Body	INCLUDE_SEXUAL_BONES	YES	1	1	parent=penis_4 model=billy_butcher.mdl hits=1/1		billy_butcher.mdl	explicit direct-pose sexual/anogenital anatomy literal (anchor token(s): foreskin); structurally confirmed member of an accepted anatomy chain (parent=penis_4 model=billy_butcher.mdl hits=1/1)	explicit sexual/anogenital anatomical BONE name	
INCLUDE	foreskin_bottom	DECIDED — CONSENSUS INCLUDE	INCLUDE_SEXUAL_BONES	Claude and frozen ChatGPT independently agreed.	groupFile/Body Morphs	INCLUDE_SEXUAL_BONES	YES	1	1	parent=foreskin_4 model=billy_butcher.mdl hits=1/1		billy_butcher.mdl	explicit direct-pose sexual/anogenital anatomy literal (anchor token(s): foreskin); structurally confirmed member of an accepted anatomy chain (parent=foreskin_4 model=billy_butcher.mdl hits=1/1); naming-family match to an already-accepted Sexual Bones literal (NAMING_FAMILY_COMPOUND:foreskin)	explicit sexual/anogenital anatomical BONE name	
INCLUDE	foreskin_left	DECIDED — CONSENSUS INCLUDE	INCLUDE_SEXUAL_BONES	Claude and frozen ChatGPT independently agreed.	groupFile/Body Morphs	INCLUDE_SEXUAL_BONES	YES	1	1	parent=foreskin_4 model=billy_butcher.mdl hits=1/1		billy_butcher.mdl	explicit direct-pose sexual/anogenital anatomy literal (anchor token(s): foreskin); structurally confirmed member of an accepted anatomy chain (parent=foreskin_4 model=billy_butcher.mdl hits=1/1)	explicit sexual/anogenital anatomical BONE name	
INCLUDE	foreskin_right	DECIDED — CONSENSUS INCLUDE	INCLUDE_SEXUAL_BONES	Claude and frozen ChatGPT independently agreed.	groupFile/Body	INCLUDE_SEXUAL_BONES	YES	1	1	parent=foreskin_4 model=billy_butcher.mdl hits=1/1		billy_butcher.mdl	explicit direct-pose sexual/anogenital anatomy literal (anchor token(s): foreskin); structurally confirmed member of an accepted anatomy chain (parent=foreskin_4 model=billy_butcher.mdl hits=1/1)	explicit sexual/anogenital anatomical BONE name	
INCLUDE	foreskin_top	DECIDED — CONSENSUS INCLUDE	INCLUDE_SEXUAL_BONES	Claude and frozen ChatGPT independently agreed.	groupFile/Body Morphs	INCLUDE_SEXUAL_BONES	YES	1	1	parent=foreskin_4 model=billy_butcher.mdl hits=1/1		billy_butcher.mdl	explicit direct-pose sexual/anogenital anatomy literal (anchor token(s): foreskin); structurally confirmed member of an accepted anatomy chain (parent=foreskin_4 model=billy_butcher.mdl hits=1/1); naming-family match to an already-accepted Sexual Bones literal (NAMING_FAMILY_COMPOUND:foreskin)	explicit sexual/anogenital anatomical BONE name	
INCLUDE	genital left 1	DECIDED — CONSENSUS INCLUDE	INCLUDE_SEXUAL_BONES	Claude and frozen ChatGPT independently agreed.	groupFile/Body	INCLUDE_SEXUAL_BONES	YES	2	2			hinata uzumaki last.mdl; hinata uzumaki.mdl	explicit direct-pose sexual/anogenital anatomy literal (anchor token(s): genital)	explicit sexual/anogenital anatomical BONE name	
INCLUDE	genital left 2	DECIDED — CONSENSUS INCLUDE	INCLUDE_SEXUAL_BONES	Claude and frozen ChatGPT independently agreed.	groupFile/Body	INCLUDE_SEXUAL_BONES	YES	2	2			hinata uzumaki last.mdl; hinata uzumaki.mdl	explicit direct-pose sexual/anogenital anatomy literal (anchor token(s): genital)	explicit sexual/anogenital anatomical BONE name	
INCLUDE	genital lower	DECIDED — CONSENSUS INCLUDE	INCLUDE_SEXUAL_BONES	Claude and frozen ChatGPT independently agreed.	groupFile/Body	INCLUDE_SEXUAL_BONES	YES	2	2			hinata uzumaki last.mdl; hinata uzumaki.mdl	explicit direct-pose sexual/anogenital anatomy literal (anchor token(s): genital)	explicit sexual/anogenital anatomical BONE name	
INCLUDE	genital right 1	DECIDED — CONSENSUS INCLUDE	INCLUDE_SEXUAL_BONES	Claude and frozen ChatGPT independently agreed.	groupFile/Body	INCLUDE_SEXUAL_BONES	YES	2	2			hinata uzumaki last.mdl; hinata uzumaki.mdl	explicit direct-pose sexual/anogenital anatomy literal (anchor token(s): genital)	explicit sexual/anogenital anatomical BONE name	
INCLUDE	genital right 2	DECIDED — CONSENSUS INCLUDE	INCLUDE_SEXUAL_BONES	Claude and frozen ChatGPT independently agreed.	groupFile/Body	INCLUDE_SEXUAL_BONES	YES	2	2			hinata uzumaki last.mdl; hinata uzumaki.mdl	explicit direct-pose sexual/anogenital anatomy literal (anchor token(s): genital)	explicit sexual/anogenital anatomical BONE name	
INCLUDE	genital upper	DECIDED — CONSENSUS INCLUDE	INCLUDE_SEXUAL_BONES	Claude and frozen ChatGPT independently agreed.	groupFile/Body	INCLUDE_SEXUAL_BONES	YES	2	2			hinata uzumaki last.mdl; hinata uzumaki.mdl	explicit direct-pose sexual/anogenital anatomy literal (anchor token(s): genital)	explicit sexual/anogenital anatomical BONE name	
INCLUDE	GenitalRoot	DECIDED — CONSENSUS INCLUDE	INCLUDE_SEXUAL_BONES	Claude and frozen ChatGPT independently agreed.	groupFile/Body Morphs	INCLUDE_SEXUAL_BONES	YES	1	1			alien_enforcer.mdl	explicit direct-pose sexual/anogenital anatomy literal (anchor token(s): genital); naming-family match to an already-accepted Sexual Bones literal (NAMING_FAMILY_COMPOUND:genital)	explicit sexual/anogenital anatomical BONE name	
INCLUDE	genitals 01	DECIDED — CONSENSUS INCLUDE	INCLUDE_SEXUAL_BONES	Claude and frozen ChatGPT independently agreed.	groupFile/Body	INCLUDE_SEXUAL_BONES	YES	1	1			ghorbash.mdl	explicit direct-pose sexual/anogenital anatomy literal (anchor token(s): genitals)	explicit sexual/anogenital anatomical BONE name	
INCLUDE	genitals 02	DECIDED — CONSENSUS INCLUDE	INCLUDE_SEXUAL_BONES	Claude and frozen ChatGPT independently agreed.	groupFile/Body	INCLUDE_SEXUAL_BONES	YES	1	1			ghorbash.mdl	explicit direct-pose sexual/anogenital anatomy literal (anchor token(s): genitals)	explicit sexual/anogenital anatomical BONE name	
INCLUDE	genitals 03	DECIDED — CONSENSUS INCLUDE	INCLUDE_SEXUAL_BONES	Claude and frozen ChatGPT independently agreed.	groupFile/Body	INCLUDE_SEXUAL_BONES	YES	1	1			ghorbash.mdl	explicit direct-pose sexual/anogenital anatomy literal (anchor token(s): genitals)	explicit sexual/anogenital anatomical BONE name	
INCLUDE	genitals 04	DECIDED — CONSENSUS INCLUDE	INCLUDE_SEXUAL_BONES	Claude and frozen ChatGPT independently agreed.	groupFile/Body	INCLUDE_SEXUAL_BONES	YES	1	1			ghorbash.mdl	explicit direct-pose sexual/anogenital anatomy literal (anchor token(s): genitals)	explicit sexual/anogenital anatomical BONE name	
INCLUDE	genitals 05	DECIDED — CONSENSUS INCLUDE	INCLUDE_SEXUAL_BONES	Claude and frozen ChatGPT independently agreed.	groupFile/Body	INCLUDE_SEXUAL_BONES	YES	1	1			ghorbash.mdl	explicit direct-pose sexual/anogenital anatomy literal (anchor token(s): genitals)	explicit sexual/anogenital anatomical BONE name	
INCLUDE	genitals 06	DECIDED — CONSENSUS INCLUDE	INCLUDE_SEXUAL_BONES	Claude and frozen ChatGPT independently agreed.	groupFile/Body	INCLUDE_SEXUAL_BONES	YES	1	1			ghorbash.mdl	explicit direct-pose sexual/anogenital anatomy literal (anchor token(s): genitals)	explicit sexual/anogenital anatomical BONE name	
INCLUDE	genitals base	DECIDED — CONSENSUS INCLUDE	INCLUDE_SEXUAL_BONES	Claude and frozen ChatGPT independently agreed.	groupFile/Body	INCLUDE_SEXUAL_BONES	YES	1	1			ghorbash.mdl	explicit direct-pose sexual/anogenital anatomy literal (anchor token(s): genitals); naming-family match to an already-accepted Sexual Bones literal (NAMING_FAMILY_COMPOUND:genitals)	explicit sexual/anogenital anatomical BONE name	
INCLUDE	genitals scrotum	DECIDED — CONSENSUS INCLUDE	INCLUDE_SEXUAL_BONES	Claude and frozen ChatGPT independently agreed.	groupFile/Body Morphs	INCLUDE_SEXUAL_BONES	YES	1	1			ghorbash.mdl	explicit direct-pose sexual/anogenital anatomy literal (anchor token(s): genitals,scrotum)	explicit sexual/anogenital anatomical BONE name	
INCLUDE	Genitals_Clit	DECIDED — CONSENSUS INCLUDE	INCLUDE_SEXUAL_BONES	Claude and frozen ChatGPT independently agreed.	groupFile/Body Morphs	INCLUDE_SEXUAL_BONES	YES	8	8	parent=Genitals model=vias_armorfem.mdl hits=8/8		vias_armorfem.mdl; bunnytype1f.mdl; bunnytype2f.mdl	explicit direct-pose sexual/anogenital anatomy literal (anchor token(s): clit,genitals); structurally confirmed member of an accepted anatomy chain (parent=Genitals model=vias_armorfem.mdl hits=8/8)	explicit sexual/anogenital anatomical BONE name	
INCLUDE	Genitals_Inner_Back_Left	DECIDED — CONSENSUS INCLUDE	INCLUDE_SEXUAL_BONES	Claude and frozen ChatGPT independently agreed.	groupFile/Body	INCLUDE_SEXUAL_BONES	YES	11	11	parent=Genitals model=candysuit.mdl hits=11/11		candysuit.mdl; gimbalsuit.mdl; priest.mdl	explicit direct-pose sexual/anogenital anatomy literal (anchor token(s): genitals); structurally confirmed member of an accepted anatomy chain (parent=Genitals model=candysuit.mdl hits=11/11)	explicit sexual/anogenital anatomical BONE name	
INCLUDE	Genitals_Inner_Back_Right	DECIDED — CONSENSUS INCLUDE	INCLUDE_SEXUAL_BONES	Claude and frozen ChatGPT independently agreed.	groupFile/Body	INCLUDE_SEXUAL_BONES	YES	11	11	parent=Genitals model=candysuit.mdl hits=11/11		candysuit.mdl; gimbalsuit.mdl; priest.mdl	explicit direct-pose sexual/anogenital anatomy literal (anchor token(s): genitals); structurally confirmed member of an accepted anatomy chain (parent=Genitals model=candysuit.mdl hits=11/11)	explicit sexual/anogenital anatomical BONE name	
INCLUDE	Genitals_Inner_Front_Left	DECIDED — CONSENSUS INCLUDE	INCLUDE_SEXUAL_BONES	Claude and frozen ChatGPT independently agreed.	groupFile/Body	INCLUDE_SEXUAL_BONES	YES	7	7	parent=Genitals model=vias_armorfem.mdl hits=7/7		vias_armorfem.mdl; bunnytype1f.mdl; bunnytype2f.mdl	explicit direct-pose sexual/anogenital anatomy literal (anchor token(s): genitals); structurally confirmed member of an accepted anatomy chain (parent=Genitals model=vias_armorfem.mdl hits=7/7)	explicit sexual/anogenital anatomical BONE name	
INCLUDE	Genitals_Inner_Front_Right	DECIDED — CONSENSUS INCLUDE	INCLUDE_SEXUAL_BONES	Claude and frozen ChatGPT independently agreed.	groupFile/Body	INCLUDE_SEXUAL_BONES	YES	6	6	parent=Genitals model=bunnytype1f.mdl hits=6/6		bunnytype1f.mdl; bunnytype2f.mdl; bunnytype3f.mdl	explicit direct-pose sexual/anogenital anatomy literal (anchor token(s): genitals); structurally confirmed member of an accepted anatomy chain (parent=Genitals model=bunnytype1f.mdl hits=6/6)	explicit sexual/anogenital anatomical BONE name	
INCLUDE	Genitals_Inner_Middle_Left	DECIDED — CONSENSUS INCLUDE	INCLUDE_SEXUAL_BONES	Claude and frozen ChatGPT independently agreed.	groupFile/Body Morphs	INCLUDE_SEXUAL_BONES	YES	10	10	parent=Genitals model=candysuit.mdl hits=10/10		candysuit.mdl; gimbalsuit.mdl; priest.mdl	explicit direct-pose sexual/anogenital anatomy literal (anchor token(s): genitals); structurally confirmed member of an accepted anatomy chain (parent=Genitals model=candysuit.mdl hits=10/10)	explicit sexual/anogenital anatomical BONE name	
INCLUDE	Genitals_Inner_Middle_Right	DECIDED — CONSENSUS INCLUDE	INCLUDE_SEXUAL_BONES	Claude and frozen ChatGPT independently agreed.	groupFile/Body	INCLUDE_SEXUAL_BONES	YES	10	10	parent=Genitals model=candysuit.mdl hits=10/10		candysuit.mdl; gimbalsuit.mdl; priest.mdl	explicit direct-pose sexual/anogenital anatomy literal (anchor token(s): genitals); structurally confirmed member of an accepted anatomy chain (parent=Genitals model=candysuit.mdl hits=10/10)	explicit sexual/anogenital anatomical BONE name	
INCLUDE	Genitals_Outer_Back_Left	DECIDED — CONSENSUS INCLUDE	INCLUDE_SEXUAL_BONES	Claude and frozen ChatGPT independently agreed.	groupFile/Body	INCLUDE_SEXUAL_BONES	YES	11	11	parent=Genitals model=candysuit.mdl hits=11/11		candysuit.mdl; gimbalsuit.mdl; priest.mdl	explicit direct-pose sexual/anogenital anatomy literal (anchor token(s): genitals); structurally confirmed member of an accepted anatomy chain (parent=Genitals model=candysuit.mdl hits=11/11)	explicit sexual/anogenital anatomical BONE name	
INCLUDE	Genitals_Outer_Back_Right	DECIDED — CONSENSUS INCLUDE	INCLUDE_SEXUAL_BONES	Claude and frozen ChatGPT independently agreed.	groupFile/Body Morphs	INCLUDE_SEXUAL_BONES	YES	11	11	parent=Genitals model=candysuit.mdl hits=11/11		candysuit.mdl; gimbalsuit.mdl; priest.mdl	explicit direct-pose sexual/anogenital anatomy literal (anchor token(s): genitals); structurally confirmed member of an accepted anatomy chain (parent=Genitals model=candysuit.mdl hits=11/11)	explicit sexual/anogenital anatomical BONE name	
INCLUDE	Genitals_Outer_Front_Left	DECIDED — CONSENSUS INCLUDE	INCLUDE_SEXUAL_BONES	Claude and frozen ChatGPT independently agreed.	groupFile/Body	INCLUDE_SEXUAL_BONES	YES	11	11	parent=Genitals model=candysuit.mdl hits=11/11		candysuit.mdl; gimbalsuit.mdl; priest.mdl	explicit direct-pose sexual/anogenital anatomy literal (anchor token(s): genitals); structurally confirmed member of an accepted anatomy chain (parent=Genitals model=candysuit.mdl hits=11/11)	explicit sexual/anogenital anatomical BONE name	
INCLUDE	Genitals_Outer_Front_Right	DECIDED — CONSENSUS INCLUDE	INCLUDE_SEXUAL_BONES	Claude and frozen ChatGPT independently agreed.	groupFile/Body Morphs	INCLUDE_SEXUAL_BONES	YES	11	11	parent=Genitals model=candysuit.mdl hits=11/11		candysuit.mdl; gimbalsuit.mdl; priest.mdl	explicit direct-pose sexual/anogenital anatomy literal (anchor token(s): genitals); structurally confirmed member of an accepted anatomy chain (parent=Genitals model=candysuit.mdl hits=11/11)	explicit sexual/anogenital anatomical BONE name	
INCLUDE	Genitals_Outer_Middle_Left	DECIDED — CONSENSUS INCLUDE	INCLUDE_SEXUAL_BONES	Claude and frozen ChatGPT independently agreed.	groupFile/Body Morphs	INCLUDE_SEXUAL_BONES	YES	11	11	parent=Genitals model=candysuit.mdl hits=11/11		candysuit.mdl; gimbalsuit.mdl; priest.mdl	explicit direct-pose sexual/anogenital anatomy literal (anchor token(s): genitals); structurally confirmed member of an accepted anatomy chain (parent=Genitals model=candysuit.mdl hits=11/11)	explicit sexual/anogenital anatomical BONE name	
INCLUDE	Genitals_Outer_Middle_Right	DECIDED — CONSENSUS INCLUDE	INCLUDE_SEXUAL_BONES	Claude and frozen ChatGPT independently agreed.	groupFile/Body Morphs	INCLUDE_SEXUAL_BONES	YES	11	11	parent=Genitals model=candysuit.mdl hits=11/11		candysuit.mdl; gimbalsuit.mdl; priest.mdl	explicit direct-pose sexual/anogenital anatomy literal (anchor token(s): genitals); structurally confirmed member of an accepted anatomy chain (parent=Genitals model=candysuit.mdl hits=11/11)	explicit sexual/anogenital anatomical BONE name	
INCLUDE	J_Sec_L_Bust1	DECIDED — CONSENSUS INCLUDE	INCLUDE_SEXUAL_BONES	Claude and frozen ChatGPT independently agreed.	groupFile/Body Morphs	INCLUDE_SEXUAL_BONES	YES	0	0				explicit direct-pose sexual/anogenital anatomy literal (anchor token(s): bust); naming-family match to an already-accepted Sexual Bones literal (NAMING_FAMILY_COMPOUND:bust)	direct structural sexual/anogenital bone; manually resolved from name/chain evidence	
INCLUDE	J_Sec_L_Bust2	DECIDED — CONSENSUS INCLUDE	INCLUDE_SEXUAL_BONES	Claude and frozen ChatGPT independently agreed.	groupFile/Body Morphs	INCLUDE_SEXUAL_BONES	YES	0	0				explicit direct-pose sexual/anogenital anatomy literal (anchor token(s): bust); naming-family match to an already-accepted Sexual Bones literal (NAMING_FAMILY_COMPOUND:bust)	direct structural sexual/anogenital bone; manually resolved from name/chain evidence	
INCLUDE	J_Sec_R_Bust1	DECIDED — CONSENSUS INCLUDE	INCLUDE_SEXUAL_BONES	Claude and frozen ChatGPT independently agreed.	groupFile/Body Morphs	INCLUDE_SEXUAL_BONES	YES	0	0				explicit direct-pose sexual/anogenital anatomy literal (anchor token(s): bust); naming-family match to an already-accepted Sexual Bones literal (NAMING_FAMILY_COMPOUND:bust)	direct structural sexual/anogenital bone; manually resolved from name/chain evidence	
INCLUDE	J_Sec_R_Bust2	DECIDED — CONSENSUS INCLUDE	INCLUDE_SEXUAL_BONES	Claude and frozen ChatGPT independently agreed.	groupFile/Body Morphs	INCLUDE_SEXUAL_BONES	YES	0	0				explicit direct-pose sexual/anogenital anatomy literal (anchor token(s): bust); naming-family match to an already-accepted Sexual Bones literal (NAMING_FAMILY_COMPOUND:bust)	direct structural sexual/anogenital bone; manually resolved from name/chain evidence	
INCLUDE	jiggle.ball_l	DECIDED — CONSENSUS INCLUDE	INCLUDE_SEXUAL_BONES	Claude and frozen ChatGPT independently agreed.	groupFile/Body	INCLUDE_SEXUAL_BONES	YES	1	1			gnin_multicock_multiskins.mdl	explicit direct-pose sexual/anogenital anatomy literal (anchor token(s): ball)	testicle/scrotal ball bone supported by naming/structural context	
INCLUDE	jiggle.ball_r	DECIDED — CONSENSUS INCLUDE	INCLUDE_SEXUAL_BONES	Claude and frozen ChatGPT independently agreed.	groupFile/Body	INCLUDE_SEXUAL_BONES	YES	1	1			gnin_multicock_multiskins.mdl	explicit direct-pose sexual/anogenital anatomy literal (anchor token(s): ball)	testicle/scrotal ball bone supported by naming/structural context	
INCLUDE	JiggleButt_L	DECIDED — CONSENSUS INCLUDE	INCLUDE_SEXUAL_BONES	Claude and frozen ChatGPT independently agreed.	groupFile/Body	INCLUDE_SEXUAL_BONES	YES	1	1	parent=Butt_L model=brig.mdl hits=1/1		brig.mdl	explicit direct-pose sexual/anogenital anatomy literal (anchor token(s): butt); structurally confirmed member of an accepted anatomy chain (parent=Butt_L model=brig.mdl hits=1/1)	explicit sexual/anogenital anatomical BONE name	
