exact_literal	ascii_fold	provenance	current_master_path	final_master_path	decision_basis	human_review_status	casefold_carryalong	source_artifact
ValveBiped.Bip01_L_ThighJig	valvebiped.bip01_l_thighjig	OUTSIDE_RIGHELPERS_GENERIC	groupFile/Legs/LeftLeg	groupFile/Helpers	"Pass 1F automated classification: MOVE_TO_HELPERS -- Silkworm generic-helper provenance (Leg and Foot Helper Bones), currently in broad/unspecific destination ""Legs"" (groupFile/Legs/LeftLeg); no contrary"	PREVIOUSLY_SETTLED	NO	HELPERS_PASS1G_HUMAN_APPROVED_DESTINATION_CHANGE_SET.tsv
ValveBiped.Bip01_L_Thigh_Helper	valvebiped.bip01_l_thigh_helper	OUTSIDE_RIGHELPERS_GENERIC	groupFile/Legs/LeftLeg	groupFile/Helpers	"Pass 1F automated classification: MOVE_TO_HELPERS -- Silkworm generic-helper provenance (Leg and Foot Helper Bones), currently in broad/unspecific destination ""Legs"" (groupFile/Legs/LeftLeg); no contrary"	PREVIOUSLY_SETTLED	NO	HELPERS_PASS1G_HUMAN_APPROVED_DESTINATION_CHANGE_SET.tsv
ValveBiped.Bip01_L_Thigh_Twist	valvebiped.bip01_l_thigh_twist	OUTSIDE_RIGHELPERS_GENERIC	groupFile/Legs/LeftLeg	groupFile/Helpers	"Pass 1F automated classification: MOVE_TO_HELPERS -- Silkworm generic-helper provenance (Leg and Foot Helper Bones), currently in broad/unspecific destination ""Legs"" (groupFile/Legs/LeftLeg); no contrary"	PREVIOUSLY_SETTLED	NO	HELPERS_PASS1G_HUMAN_APPROVED_DESTINATION_CHANGE_SET.tsv
ValveBiped.Bip01_L_Thigh_Twist_1	valvebiped.bip01_l_thigh_twist_1	OUTSIDE_RIGHELPERS_GENERIC	groupFile/Legs/LeftLeg	groupFile/Helpers	"Pass 1F automated classification: MOVE_TO_HELPERS -- Silkworm generic-helper provenance (Leg and Foot Helper Bones), currently in broad/unspecific destination ""Legs"" (groupFile/Legs/LeftLeg); no contrary"	PREVIOUSLY_SETTLED	NO	HELPERS_PASS1G_HUMAN_APPROVED_DESTINATION_CHANGE_SET.tsv
ValveBiped.Bip01_L_Thigh_Twist_2	valvebiped.bip01_l_thigh_twist_2	OUTSIDE_RIGHELPERS_GENERIC	groupFile/Legs/LeftLeg	groupFile/Helpers	"Pass 1F automated classification: MOVE_TO_HELPERS -- Silkworm generic-helper provenance (Leg and Foot Helper Bones), currently in broad/unspecific destination ""Legs"" (groupFile/Legs/LeftLeg); no contrary"	PREVIOUSLY_SETTLED	NO	HELPERS_PASS1G_HUMAN_APPROVED_DESTINATION_CHANGE_SET.tsv
ValveBiped.Bip01_L_Thigh_Twist_3	valvebiped.bip01_l_thigh_twist_3	OUTSIDE_RIGHELPERS_GENERIC	groupFile/Legs/LeftLeg	groupFile/Helpers	"Pass 1F automated classification: MOVE_TO_HELPERS -- Silkworm generic-helper provenance (Leg and Foot Helper Bones), currently in broad/unspecific destination ""Legs"" (groupFile/Legs/LeftLeg); no contrary"	PREVIOUSLY_SETTLED	NO	HELPERS_PASS1G_HUMAN_APPROVED_DESTINATION_CHANGE_SET.tsv
ValveBiped.Bip01_L_Thigh_adjust	valvebiped.bip01_l_thigh_adjust	OUTSIDE_RIGHELPERS_GENERIC	groupFile/Legs/LeftLeg	groupFile/Helpers	"Pass 1F automated classification: MOVE_TO_HELPERS -- Silkworm generic-helper provenance (Leg and Foot Helper Bones), currently in broad/unspecific destination ""Legs"" (groupFile/Legs/LeftLeg); no contrary"	PREVIOUSLY_SETTLED	NO	HELPERS_PASS1G_HUMAN_APPROVED_DESTINATION_CHANGE_SET.tsv
ValveBiped.Bip01_L_Toetwist	valvebiped.bip01_l_toetwist	OUTSIDE_RIGHELPERS_GENERIC	groupFile/Legs/LeftLeg	groupFile/Helpers	"Pass 1F automated classification: MOVE_TO_HELPERS -- Silkworm generic-helper provenance (Leg and Foot Helper Bones), currently in broad/unspecific destination ""Legs"" (groupFile/Legs/LeftLeg); no contrary"	PREVIOUSLY_SETTLED	NO	HELPERS_PASS1G_HUMAN_APPROVED_DESTINATION_CHANGE_SET.tsv
ValveBiped.Bip01_L_Trapezius	valvebiped.bip01_l_trapezius	OUTSIDE_RIGHELPERS_GENERIC	groupFile/Arms/LeftArm	groupFile/Helpers	"Pass 1F automated classification: MOVE_TO_HELPERS -- Silkworm generic-helper provenance (Arm and Hand Helper Bones), currently in broad/unspecific destination ""Arms"" (groupFile/Arms/LeftArm); no contrary"	PREVIOUSLY_SETTLED	NO	HELPERS_PASS1G_HUMAN_APPROVED_DESTINATION_CHANGE_SET.tsv
ValveBiped.Bip01_L_Ulna	valvebiped.bip01_l_ulna	OUTSIDE_RIGHELPERS_GENERIC	groupFile/Arms/LeftArm	groupFile/Helpers	"Pass 1F automated classification: MOVE_TO_HELPERS -- Silkworm generic-helper provenance (Arm and Hand Helper Bones), currently in broad/unspecific destination ""Arms"" (groupFile/Arms/LeftArm); no contrary"	PREVIOUSLY_SETTLED	NO	HELPERS_PASS1G_HUMAN_APPROVED_DESTINATION_CHANGE_SET.tsv
ValveBiped.Bip01_L_UpperArm1	valvebiped.bip01_l_upperarm1	OUTSIDE_RIGHELPERS_GENERIC	groupFile/Arms/LeftArm	groupFile/Helpers	"Pass 1F automated classification: MOVE_TO_HELPERS -- Silkworm generic-helper provenance (Arm and Hand Helper Bones), currently in broad/unspecific destination ""Arms"" (groupFile/Arms/LeftArm); no contrary"	PREVIOUSLY_SETTLED	NO	HELPERS_PASS1G_HUMAN_APPROVED_DESTINATION_CHANGE_SET.tsv
ValveBiped.Bip01_L_UpperArm_Helper	valvebiped.bip01_l_upperarm_helper	OUTSIDE_RIGHELPERS_GENERIC	groupFile/Arms/LeftArm	groupFile/Helpers	Pass 1G-H/I human family review (fold valvebiped.bip01_l_upperarm_helper): HELPERS	HUMAN_APPROVED	NO	HELPERS_PASS1G_HUMAN_APPROVED_DESTINATION_CHANGE_SET.tsv
ValveBiped.Bip01_L_UpperArm_Twist	valvebiped.bip01_l_upperarm_twist	OUTSIDE_RIGHELPERS_GENERIC	groupFile/Arms/LeftArm	groupFile/Helpers	"Pass 1F automated classification: MOVE_TO_HELPERS -- Silkworm generic-helper provenance (Arm and Hand Helper Bones), currently in broad/unspecific destination ""Arms"" (groupFile/Arms/LeftArm); no contrary"	PREVIOUSLY_SETTLED	NO	HELPERS_PASS1G_HUMAN_APPROVED_DESTINATION_CHANGE_SET.tsv
ValveBiped.Bip01_L_UpperArm_Twist_1	valvebiped.bip01_l_upperarm_twist_1	OUTSIDE_RIGHELPERS_GENERIC	groupFile/Arms/LeftArm	groupFile/Helpers	"Pass 1F automated classification: MOVE_TO_HELPERS -- Silkworm generic-helper provenance (Arm and Hand Helper Bones), currently in broad/unspecific destination ""Arms"" (groupFile/Arms/LeftArm); no contrary"	PREVIOUSLY_SETTLED	NO	HELPERS_PASS1G_HUMAN_APPROVED_DESTINATION_CHANGE_SET.tsv
ValveBiped.Bip01_L_UpperArm_Twist_2	valvebiped.bip01_l_upperarm_twist_2	OUTSIDE_RIGHELPERS_GENERIC	groupFile/Arms/LeftArm	groupFile/Helpers	"Pass 1F automated classification: MOVE_TO_HELPERS -- Silkworm generic-helper provenance (Arm and Hand Helper Bones), currently in broad/unspecific destination ""Arms"" (groupFile/Arms/LeftArm); no contrary"	PREVIOUSLY_SETTLED	NO	HELPERS_PASS1G_HUMAN_APPROVED_DESTINATION_CHANGE_SET.tsv
ValveBiped.Bip01_L_UpperArm_Twist_3	valvebiped.bip01_l_upperarm_twist_3	OUTSIDE_RIGHELPERS_GENERIC	groupFile/Arms/LeftArm	groupFile/Helpers	"Pass 1F automated classification: MOVE_TO_HELPERS -- Silkworm generic-helper provenance (Arm and Hand Helper Bones), currently in broad/unspecific destination ""Arms"" (groupFile/Arms/LeftArm); no contrary"	PREVIOUSLY_SETTLED	NO	HELPERS_PASS1G_HUMAN_APPROVED_DESTINATION_CHANGE_SET.tsv
ValveBiped.Bip01_L_UpperArm_adjust	valvebiped.bip01_l_upperarm_adjust	OUTSIDE_RIGHELPERS_GENERIC	groupFile/Arms/LeftArm	groupFile/Helpers	"Pass 1F automated classification: MOVE_TO_HELPERS -- Silkworm generic-helper provenance (Arm and Hand Helper Bones), currently in broad/unspecific destination ""Arms"" (groupFile/Arms/LeftArm); no contrary"	PREVIOUSLY_SETTLED	NO	HELPERS_PASS1G_HUMAN_APPROVED_DESTINATION_CHANGE_SET.tsv
ValveBiped.Bip01_L_Wrist	valvebiped.bip01_l_wrist	OUTSIDE_RIGHELPERS_GENERIC	groupFile/Arms/LeftArm	groupFile/Helpers	"Pass 1F automated classification: MOVE_TO_HELPERS -- Silkworm generic-helper provenance (Arm and Hand Helper Bones), currently in broad/unspecific destination ""Arms"" (groupFile/Arms/LeftArm); no contrary"	PREVIOUSLY_SETTLED	NO	HELPERS_PASS1G_HUMAN_APPROVED_DESTINATION_CHANGE_SET.tsv
ValveBiped.Bip01_L_Wrist_2	valvebiped.bip01_l_wrist_2	OUTSIDE_RIGHELPERS_GENERIC	groupFile/Arms/LeftArm	groupFile/Helpers	"Pass 1F automated classification: MOVE_TO_HELPERS -- Silkworm generic-helper provenance (Arm and Hand Helper Bones), currently in broad/unspecific destination ""Arms"" (groupFile/Arms/LeftArm); no contrary"	PREVIOUSLY_SETTLED	NO	HELPERS_PASS1G_HUMAN_APPROVED_DESTINATION_CHANGE_SET.tsv
ValveBiped.Bip01_L_shoulderBlade	valvebiped.bip01_l_shoulderblade	OUTSIDE_RIGHELPERS_GENERIC	groupFile/Arms/LeftArm	groupFile/Helpers	"Pass 1F automated classification: MOVE_TO_HELPERS -- Silkworm generic-helper provenance (Arm and Hand Helper Bones), currently in broad/unspecific destination ""Arms"" (groupFile/Arms/LeftArm); no contrary"	PREVIOUSLY_SETTLED	NO	HELPERS_PASS1G_HUMAN_APPROVED_DESTINATION_CHANGE_SET.tsv
ValveBiped.Bip01_Pelvis_adjust	valvebiped.bip01_pelvis_adjust	OUTSIDE_RIGHELPERS_GENERIC	groupFile/Legs	groupFile/Helpers	"Pass 1F automated classification: MOVE_TO_HELPERS -- Silkworm generic-helper provenance (Leg and Foot Helper Bones), currently in broad/unspecific destination ""Legs"" (groupFile/Legs); no contrary primary"	PREVIOUSLY_SETTLED	NO	HELPERS_PASS1G_HUMAN_APPROVED_DESTINATION_CHANGE_SET.tsv
ValveBiped.Bip01_R_Ankle	valvebiped.bip01_r_ankle	OUTSIDE_RIGHELPERS_GENERIC	groupFile/Legs/RightLeg	groupFile/Helpers	"Pass 1F automated classification: MOVE_TO_HELPERS -- Silkworm generic-helper provenance (Leg and Foot Helper Bones), currently in broad/unspecific destination ""Legs"" (groupFile/Legs/RightLeg); no contrar"	PREVIOUSLY_SETTLED	NO	HELPERS_PASS1G_HUMAN_APPROVED_DESTINATION_CHANGE_SET.tsv
ValveBiped.Bip01_R_Bicep	valvebiped.bip01_r_bicep	OUTSIDE_RIGHELPERS_GENERIC	groupFile/Arms/RightArm	groupFile/Helpers	"Pass 1F automated classification: MOVE_TO_HELPERS -- Silkworm generic-helper provenance (Arm and Hand Helper Bones), currently in broad/unspecific destination ""Arms"" (groupFile/Arms/RightArm); no contrar"	PREVIOUSLY_SETTLED	NO	HELPERS_PASS1G_HUMAN_APPROVED_DESTINATION_CHANGE_SET.tsv
ValveBiped.Bip01_R_BicepTwist	valvebiped.bip01_r_biceptwist	OUTSIDE_RIGHELPERS_GENERIC	groupFile/Arms/RightArm	groupFile/Helpers	"Pass 1F automated classification: MOVE_TO_HELPERS -- Silkworm generic-helper provenance (Arm and Hand Helper Bones), currently in broad/unspecific destination ""Arms"" (groupFile/Arms/RightArm); no contrar"	PREVIOUSLY_SETTLED	NO	HELPERS_PASS1G_HUMAN_APPROVED_DESTINATION_CHANGE_SET.tsv
ValveBiped.Bip01_R_Bicep_2	valvebiped.bip01_r_bicep_2	OUTSIDE_RIGHELPERS_GENERIC	groupFile/Arms/RightArm	groupFile/Helpers	"Pass 1F automated classification: MOVE_TO_HELPERS -- Silkworm generic-helper provenance (Arm and Hand Helper Bones), currently in broad/unspecific destination ""Arms"" (groupFile/Arms/RightArm); no contrar"	PREVIOUSLY_SETTLED	NO	HELPERS_PASS1G_HUMAN_APPROVED_DESTINATION_CHANGE_SET.tsv
ValveBiped.Bip01_R_Calf_Helper	valvebiped.bip01_r_calf_helper	OUTSIDE_RIGHELPERS_GENERIC	groupFile/Legs/RightLeg	groupFile/Helpers	"Pass 1F automated classification: MOVE_TO_HELPERS -- Silkworm generic-helper provenance (Leg and Foot Helper Bones), currently in broad/unspecific destination ""Legs"" (groupFile/Legs/RightLeg); no contrar"	PREVIOUSLY_SETTLED	NO	HELPERS_PASS1G_HUMAN_APPROVED_DESTINATION_CHANGE_SET.tsv
ValveBiped.Bip01_R_Calf_Twist_1	valvebiped.bip01_r_calf_twist_1	OUTSIDE_RIGHELPERS_GENERIC	groupFile/Legs/RightLeg	groupFile/Helpers	"Pass 1F automated classification: MOVE_TO_HELPERS -- Silkworm generic-helper provenance (Leg and Foot Helper Bones), currently in broad/unspecific destination ""Legs"" (groupFile/Legs/RightLeg); no contrar"	PREVIOUSLY_SETTLED	NO	HELPERS_PASS1G_HUMAN_APPROVED_DESTINATION_CHANGE_SET.tsv
ValveBiped.Bip01_R_Calf_Twist_2	valvebiped.bip01_r_calf_twist_2	OUTSIDE_RIGHELPERS_GENERIC	groupFile/Legs/RightLeg	groupFile/Helpers	"Pass 1F automated classification: MOVE_TO_HELPERS -- Silkworm generic-helper provenance (Leg and Foot Helper Bones), currently in broad/unspecific destination ""Legs"" (groupFile/Legs/RightLeg); no contrar"	PREVIOUSLY_SETTLED	NO	HELPERS_PASS1G_HUMAN_APPROVED_DESTINATION_CHANGE_SET.tsv
ValveBiped.Bip01_R_Calf_Twist_3	valvebiped.bip01_r_calf_twist_3	OUTSIDE_RIGHELPERS_GENERIC	groupFile/Legs/RightLeg	groupFile/Helpers	"Pass 1F automated classification: MOVE_TO_HELPERS -- Silkworm generic-helper provenance (Leg and Foot Helper Bones), currently in broad/unspecific destination ""Legs"" (groupFile/Legs/RightLeg); no contrar"	PREVIOUSLY_SETTLED	NO	HELPERS_PASS1G_HUMAN_APPROVED_DESTINATION_CHANGE_SET.tsv
ValveBiped.Bip01_R_Calf_adjust	valvebiped.bip01_r_calf_adjust	OUTSIDE_RIGHELPERS_GENERIC	groupFile/Legs/RightLeg	groupFile/Helpers	"Pass 1F automated classification: MOVE_TO_HELPERS -- Silkworm generic-helper provenance (Leg and Foot Helper Bones), currently in broad/unspecific destination ""Legs"" (groupFile/Legs/RightLeg); no contrar"	PREVIOUSLY_SETTLED	NO	HELPERS_PASS1G_HUMAN_APPROVED_DESTINATION_CHANGE_SET.tsv
ValveBiped.Bip01_R_Calftwist	valvebiped.bip01_r_calftwist	OUTSIDE_RIGHELPERS_GENERIC	groupFile/Legs/RightLeg	groupFile/Helpers	"Pass 1F automated classification: MOVE_TO_HELPERS -- Silkworm generic-helper provenance (Leg and Foot Helper Bones), currently in broad/unspecific destination ""Legs"" (groupFile/Legs/RightLeg); no contrar"	PREVIOUSLY_SETTLED	NO	HELPERS_PASS1G_HUMAN_APPROVED_DESTINATION_CHANGE_SET.tsv
ValveBiped.Bip01_R_Clavicle_Helper	valvebiped.bip01_r_clavicle_helper	OUTSIDE_RIGHELPERS_GENERIC	groupFile/Arms/RightArm	groupFile/Helpers	"Pass 1F automated classification: MOVE_TO_HELPERS -- Silkworm generic-helper provenance (Arm and Hand Helper Bones), currently in broad/unspecific destination ""Arms"" (groupFile/Arms/RightArm); no contrar"	PREVIOUSLY_SETTLED	NO	HELPERS_PASS1G_HUMAN_APPROVED_DESTINATION_CHANGE_SET.tsv
ValveBiped.Bip01_R_Clavicle_Twist	valvebiped.bip01_r_clavicle_twist	OUTSIDE_RIGHELPERS_GENERIC	groupFile/Arms/RightArm	groupFile/Helpers	"Pass 1F automated classification: MOVE_TO_HELPERS -- Silkworm generic-helper provenance (Arm and Hand Helper Bones), currently in broad/unspecific destination ""Arms"" (groupFile/Arms/RightArm); no contrar"	PREVIOUSLY_SETTLED	NO	HELPERS_PASS1G_HUMAN_APPROVED_DESTINATION_CHANGE_SET.tsv
ValveBiped.Bip01_R_Elbow	valvebiped.bip01_r_elbow	OUTSIDE_RIGHELPERS_GENERIC	groupFile/Arms/RightArm	groupFile/Helpers	"Pass 1F automated classification: MOVE_TO_HELPERS -- Silkworm generic-helper provenance (Arm and Hand Helper Bones), currently in broad/unspecific destination ""Arms"" (groupFile/Arms/RightArm); no contrar"	PREVIOUSLY_SETTLED	NO	HELPERS_PASS1G_HUMAN_APPROVED_DESTINATION_CHANGE_SET.tsv
ValveBiped.Bip01_R_Foot1	valvebiped.bip01_r_foot1	OUTSIDE_RIGHELPERS_GENERIC	groupFile/Legs/RightLeg	groupFile/Helpers	"Pass 1F automated classification: MOVE_TO_HELPERS -- Silkworm generic-helper provenance (Leg and Foot Helper Bones), currently in broad/unspecific destination ""Legs"" (groupFile/Legs/RightLeg); no contrar"	PREVIOUSLY_SETTLED	NO	HELPERS_PASS1G_HUMAN_APPROVED_DESTINATION_CHANGE_SET.tsv
ValveBiped.Bip01_R_Foot_Helper	valvebiped.bip01_r_foot_helper	OUTSIDE_RIGHELPERS_GENERIC	groupFile/Legs/RightLeg	groupFile/Helpers	Pass 1G-H/I human family review (fold valvebiped.bip01_r_foot_helper): HELPERS	HUMAN_APPROVED	NO	HELPERS_PASS1G_HUMAN_APPROVED_DESTINATION_CHANGE_SET.tsv
ValveBiped.Bip01_R_Foottwist	valvebiped.bip01_r_foottwist	OUTSIDE_RIGHELPERS_GENERIC	groupFile/Legs/RightLeg	groupFile/Helpers	"Pass 1F automated classification: MOVE_TO_HELPERS -- Silkworm generic-helper provenance (Leg and Foot Helper Bones), currently in broad/unspecific destination ""Legs"" (groupFile/Legs/RightLeg); no contrar"	PREVIOUSLY_SETTLED	NO	HELPERS_PASS1G_HUMAN_APPROVED_DESTINATION_CHANGE_SET.tsv
ValveBiped.Bip01_R_ForeTwist	valvebiped.bip01_r_foretwist	OUTSIDE_RIGHELPERS_GENERIC	groupFile/Arms/RightArm	groupFile/Helpers	"Pass 1F automated classification: MOVE_TO_HELPERS -- Silkworm generic-helper provenance (Arm and Hand Helper Bones), currently in broad/unspecific destination ""Arms"" (groupFile/Arms/RightArm); no contrar"	PREVIOUSLY_SETTLED	NO	HELPERS_PASS1G_HUMAN_APPROVED_DESTINATION_CHANGE_SET.tsv
ValveBiped.Bip01_R_Forearm1	valvebiped.bip01_r_forearm1	OUTSIDE_RIGHELPERS_GENERIC	groupFile/Arms/RightArm	groupFile/Helpers	"Pass 1F automated classification: MOVE_TO_HELPERS -- Silkworm generic-helper provenance (Arm and Hand Helper Bones), currently in broad/unspecific destination ""Arms"" (groupFile/Arms/RightArm); no contrar"	PREVIOUSLY_SETTLED	NO	HELPERS_PASS1G_HUMAN_APPROVED_DESTINATION_CHANGE_SET.tsv
ValveBiped.Bip01_R_ForearmTwist	valvebiped.bip01_r_forearmtwist	OUTSIDE_RIGHELPERS_GENERIC	groupFile/Arms/RightArm	groupFile/Helpers	"Pass 1F automated classification: MOVE_TO_HELPERS -- Silkworm generic-helper provenance (Arm and Hand Helper Bones), currently in broad/unspecific destination ""Arms"" (groupFile/Arms/RightArm); no contrar"	PREVIOUSLY_SETTLED	NO	HELPERS_PASS1G_HUMAN_APPROVED_DESTINATION_CHANGE_SET.tsv
ValveBiped.Bip01_R_Forearm_Helper	valvebiped.bip01_r_forearm_helper	OUTSIDE_RIGHELPERS_GENERIC	groupFile/Arms/RightArm	groupFile/Helpers	Pass 1G-H/I human family review (fold valvebiped.bip01_r_forearm_helper): HELPERS	HUMAN_APPROVED	NO	HELPERS_PASS1G_HUMAN_APPROVED_DESTINATION_CHANGE_SET.tsv
ValveBiped.Bip01_R_Forearm_Twist	valvebiped.bip01_r_forearm_twist	OUTSIDE_RIGHELPERS_GENERIC	groupFile/Arms/RightArm	groupFile/Helpers	"Pass 1F automated classification: MOVE_TO_HELPERS -- Silkworm generic-helper provenance (Arm and Hand Helper Bones), currently in broad/unspecific destination ""Arms"" (groupFile/Arms/RightArm); no contrar"	PREVIOUSLY_SETTLED	NO	HELPERS_PASS1G_HUMAN_APPROVED_DESTINATION_CHANGE_SET.tsv
ValveBiped.Bip01_R_Forearm_adjust	valvebiped.bip01_r_forearm_adjust	OUTSIDE_RIGHELPERS_GENERIC	groupFile/Arms/RightArm	groupFile/Helpers	"Pass 1F automated classification: MOVE_TO_HELPERS -- Silkworm generic-helper provenance (Arm and Hand Helper Bones), currently in broad/unspecific destination ""Arms"" (groupFile/Arms/RightArm); no contrar"	PREVIOUSLY_SETTLED	NO	HELPERS_PASS1G_HUMAN_APPROVED_DESTINATION_CHANGE_SET.tsv
ValveBiped.Bip01_R_Handtwist	valvebiped.bip01_r_handtwist	OUTSIDE_RIGHELPERS_GENERIC	groupFile/Arms/RightArm	groupFile/Helpers	"Pass 1F automated classification: MOVE_TO_HELPERS -- Silkworm generic-helper provenance (Arm and Hand Helper Bones), currently in broad/unspecific destination ""Arms"" (groupFile/Arms/RightArm); no contrar"	PREVIOUSLY_SETTLED	NO	HELPERS_PASS1G_HUMAN_APPROVED_DESTINATION_CHANGE_SET.tsv
ValveBiped.Bip01_R_Knee	valvebiped.bip01_r_knee	OUTSIDE_RIGHELPERS_GENERIC	groupFile/Legs/RightLeg	groupFile/Helpers	"Pass 1F automated classification: MOVE_TO_HELPERS -- Silkworm generic-helper provenance (Leg and Foot Helper Bones), currently in broad/unspecific destination ""Legs"" (groupFile/Legs/RightLeg); no contrar"	PREVIOUSLY_SETTLED	NO	HELPERS_PASS1G_HUMAN_APPROVED_DESTINATION_CHANGE_SET.tsv
ValveBiped.Bip01_R_Quadricep	valvebiped.bip01_r_quadricep	OUTSIDE_RIGHELPERS_GENERIC	groupFile/Legs/RightLeg	groupFile/Helpers	"Pass 1F automated classification: MOVE_TO_HELPERS -- Silkworm generic-helper provenance (Leg and Foot Helper Bones), currently in broad/unspecific destination ""Legs"" (groupFile/Legs/RightLeg); no contrar"	PREVIOUSLY_SETTLED	NO	HELPERS_PASS1G_HUMAN_APPROVED_DESTINATION_CHANGE_SET.tsv
ValveBiped.Bip01_R_Quadricep_2	valvebiped.bip01_r_quadricep_2	OUTSIDE_RIGHELPERS_GENERIC	groupFile/Arms/RightArm	groupFile/Helpers	"Pass 1F automated classification: MOVE_TO_HELPERS -- Silkworm generic-helper provenance (Arm and Hand Helper Bones), currently in broad/unspecific destination ""Arms"" (groupFile/Arms/RightArm); no contrar"	PREVIOUSLY_SETTLED	NO	HELPERS_PASS1G_HUMAN_APPROVED_DESTINATION_CHANGE_SET.tsv
ValveBiped.Bip01_R_Shin	valvebiped.bip01_r_shin	OUTSIDE_RIGHELPERS_GENERIC	groupFile/Legs/RightLeg	groupFile/Helpers	"Pass 1F automated classification: MOVE_TO_HELPERS -- Silkworm generic-helper provenance (Leg and Foot Helper Bones), currently in broad/unspecific destination ""Legs"" (groupFile/Legs/RightLeg); no contrar"	PREVIOUSLY_SETTLED	NO	HELPERS_PASS1G_HUMAN_APPROVED_DESTINATION_CHANGE_SET.tsv
ValveBiped.Bip01_R_Shoulder	valvebiped.bip01_r_shoulder	OUTSIDE_RIGHELPERS_GENERIC	groupFile/Arms/RightArm	groupFile/Helpers	"Pass 1F automated classification: MOVE_TO_HELPERS -- Silkworm generic-helper provenance (Arm and Hand Helper Bones), currently in broad/unspecific destination ""Arms"" (groupFile/Arms/RightArm); no contrar"	PREVIOUSLY_SETTLED	NO	HELPERS_PASS1G_HUMAN_APPROVED_DESTINATION_CHANGE_SET.tsv
ValveBiped.Bip01_R_Thigh.001	valvebiped.bip01_r_thigh.001	OUTSIDE_RIGHELPERS_GENERIC	groupFile/Legs/RightLeg	groupFile/Helpers	"Pass 1F automated classification: MOVE_TO_HELPERS -- Silkworm generic-helper provenance (Leg and Foot Helper Bones), currently in broad/unspecific destination ""Legs"" (groupFile/Legs/RightLeg); no contrar"	PREVIOUSLY_SETTLED	NO	HELPERS_PASS1G_HUMAN_APPROVED_DESTINATION_CHANGE_SET.tsv
ValveBiped.Bip01_R_Thigh1	valvebiped.bip01_r_thigh1	OUTSIDE_RIGHELPERS_GENERIC	groupFile/Legs/RightLeg	groupFile/Helpers	"Pass 1F automated classification: MOVE_TO_HELPERS -- Silkworm generic-helper provenance (Leg and Foot Helper Bones), currently in broad/unspecific destination ""Legs"" (groupFile/Legs/RightLeg); no contrar"	PREVIOUSLY_SETTLED	NO	HELPERS_PASS1G_HUMAN_APPROVED_DESTINATION_CHANGE_SET.tsv
ValveBiped.Bip01_R_ThighJig	valvebiped.bip01_r_thighjig	OUTSIDE_RIGHELPERS_GENERIC	groupFile/Legs/RightLeg	groupFile/Helpers	"Pass 1F automated classification: MOVE_TO_HELPERS -- Silkworm generic-helper provenance (Leg and Foot Helper Bones), currently in broad/unspecific destination ""Legs"" (groupFile/Legs/RightLeg); no contrar"	PREVIOUSLY_SETTLED	NO	HELPERS_PASS1G_HUMAN_APPROVED_DESTINATION_CHANGE_SET.tsv
ValveBiped.Bip01_R_Thigh_Helper	valvebiped.bip01_r_thigh_helper	OUTSIDE_RIGHELPERS_GENERIC	groupFile/Legs/RightLeg	groupFile/Helpers	Pass 1G-H/I human family review (fold valvebiped.bip01_r_thigh_helper): HELPERS	HUMAN_APPROVED	NO	HELPERS_PASS1G_HUMAN_APPROVED_DESTINATION_CHANGE_SET.tsv
ValveBiped.Bip01_R_Thigh_Twist	valvebiped.bip01_r_thigh_twist	OUTSIDE_RIGHELPERS_GENERIC	groupFile/Legs/RightLeg	groupFile/Helpers	"Pass 1F automated classification: MOVE_TO_HELPERS -- Silkworm generic-helper provenance (Leg and Foot Helper Bones), currently in broad/unspecific destination ""Legs"" (groupFile/Legs/RightLeg); no contrar"	PREVIOUSLY_SETTLED	NO	HELPERS_PASS1G_HUMAN_APPROVED_DESTINATION_CHANGE_SET.tsv
ValveBiped.Bip01_R_Thigh_Twist_1	valvebiped.bip01_r_thigh_twist_1	OUTSIDE_RIGHELPERS_GENERIC	groupFile/Legs/RightLeg	groupFile/Helpers	"Pass 1F automated classification: MOVE_TO_HELPERS -- Silkworm generic-helper provenance (Leg and Foot Helper Bones), currently in broad/unspecific destination ""Legs"" (groupFile/Legs/RightLeg); no contrar"	PREVIOUSLY_SETTLED	NO	HELPERS_PASS1G_HUMAN_APPROVED_DESTINATION_CHANGE_SET.tsv
