origin_population	current_master_path	exact_literal	ascii_fold_key	source_bucket	chatgpt_decision	claude_decision	joint_status	user_decision	final_decision
SOURCE_ATTESTED_UNTYPED	groupFile/Face/Eyes	EyesStupid1	eyesstupid1	groupFile > Face Controls > Eyes	FLEX	FLEX	CONSENSUS_FLEX		FLEX
SOURCE_ATTESTED_UNTYPED	groupFile/Face/Eyes	EyesStupid2	eyesstupid2	groupFile > Face Controls > Eyes	FLEX	FLEX	CONSENSUS_FLEX		FLEX
TRUE_SOURCE_ABSENT	groupFile/Face/Eyes	Eyes_BlinkL	eyes_blinkl	(none -- true source absent)	FLEX	FLEX	CONSENSUS_FLEX		FLEX
TRUE_SOURCE_ABSENT	groupFile/Face/Eyes	Eyes_BlinkR	eyes_blinkr	(none -- true source absent)	FLEX	FLEX	CONSENSUS_FLEX		FLEX
SOURCE_ATTESTED_UNTYPED	groupFile/Face/Eyes	Eyes_Converge	eyes_converge	groupFile > Face Controls > Eyes	FLEX	FLEX	CONSENSUS_FLEX		FLEX
SOURCE_ATTESTED_UNTYPED	groupFile/Face/Eyes	Eyes_Derp	eyes_derp	groupFile > Face Controls > Eyes	FLEX	FLEX	CONSENSUS_FLEX		FLEX
SOURCE_ATTESTED_UNTYPED	groupFile/Face/Eyes	Eyes_Dilate	eyes_dilate	groupFile > Face Controls > Eyes	FLEX	FLEX	CONSENSUS_FLEX		FLEX
SOURCE_ATTESTED_UNTYPED	groupFile/Face/Eyes	Eyes_Down	eyes_down	groupFile > Face Controls > Eyes	FLEX	FLEX	CONSENSUS_FLEX		FLEX
SOURCE_ATTESTED_UNTYPED	groupFile/Face/Eyes	Eyes_Hide	eyes_hide	groupFile > Face Controls > Eyes	FLEX	FLEX	CONSENSUS_FLEX		FLEX
SOURCE_ATTESTED_UNTYPED	groupFile/Face/Eyes	Eyes_Length	eyes_length	groupFile > Face Controls > Eyes	FLEX	FLEX	CONSENSUS_FLEX		FLEX
SOURCE_ATTESTED_UNTYPED	groupFile/Face/Eyes	Eyes_Separate	eyes_separate	groupFile > Face Controls > Eyes	FLEX	FLEX	CONSENSUS_FLEX		FLEX
SOURCE_ATTESTED_UNTYPED	groupFile/Face/Eyes	Eyes_Size	eyes_size	groupFile > Face Controls > Eyes	FLEX	FLEX	CONSENSUS_FLEX		FLEX
SOURCE_ATTESTED_UNTYPED	groupFile/Face/Eyes	Eyes_Switch	eyes_switch	groupFile > Face Controls > Eyes	FLEX	FLEX	CONSENSUS_FLEX		FLEX
SOURCE_ATTESTED_UNTYPED	groupFile/Face/Eyes	Eyes_Uh	eyes_uh	groupFile > Face Controls > Eyes	FLEX	FLEX	CONSENSUS_FLEX		FLEX
SOURCE_ATTESTED_UNTYPED	groupFile/Face/Eyes	Eyes_Up	eyes_up	groupFile > Face Controls > Eyes	FLEX	FLEX	CONSENSUS_FLEX		FLEX
TRUE_SOURCE_ABSENT	groupFile/Face/Eyes	Eyes_Widen	eyes_widen	(none -- true source absent)	FLEX	FLEX	CONSENSUS_FLEX		FLEX
TRUE_SOURCE_ABSENT	groupFile/Face/Eyes	Eyes_WidenL	eyes_widenl	(none -- true source absent)	FLEX	FLEX	CONSENSUS_FLEX		FLEX
TRUE_SOURCE_ABSENT	groupFile/Face/Eyes	Eyes_WidenR	eyes_widenr	(none -- true source absent)	FLEX	FLEX	CONSENSUS_FLEX		FLEX
SOURCE_ATTESTED_UNTYPED	groupFile/Face/Eyes	Eyesockets-MakeMoreRoom	eyesockets-makemoreroom	groupFile > Face Controls > Eyes	FLEX	FLEX	CONSENSUS_FLEX		FLEX
SOURCE_ATTESTED_UNTYPED	groupFile/Face/Eyes	Eyex_L	eyex_l	groupFile > Face Controls > Eyes	BONE	UNCLEAR	DISAGREEMENT	BONE	BONE
SOURCE_ATTESTED_UNTYPED	groupFile/Face/Eyes	Eyex_R	eyex_r	groupFile > Face Controls > Eyes	BONE	UNCLEAR	DISAGREEMENT	BONE	BONE
TRUE_SOURCE_ABSENT	groupFile/Face/Eyes	FACIAL_L_Pupil	facial_l_pupil	(none -- true source absent)	BONE	UNCLEAR	DISAGREEMENT	BONE	BONE
TRUE_SOURCE_ABSENT	groupFile/Face/Eyes	FACIAL_R_Pupil	facial_r_pupil	(none -- true source absent)	BONE	UNCLEAR	DISAGREEMENT	BONE	BONE
SOURCE_ATTESTED_UNTYPED	groupFile/Face/Eyes	FaceEyeShrink	faceeyeshrink	groupFile > Face Controls > Eyes	FLEX	FLEX	CONSENSUS_FLEX		FLEX
SOURCE_ATTESTED_UNTYPED	groupFile/Face/Eyes	FaceHeart	faceheart	groupFile > Face Controls > Eyes	FLEX	FLEX	CONSENSUS_FLEX		FLEX
SOURCE_ATTESTED_UNTYPED	groupFile/Face/Eyes	Face_EyeRoot_L	face_eyeroot_l	groupFile > Face Controls > Eyes	BONE	BONE	CONSENSUS_BONE		BONE
SOURCE_ATTESTED_UNTYPED	groupFile/Face/Eyes	Face_EyeRoot_R	face_eyeroot_r	groupFile > Face Controls > Eyes	BONE	BONE	CONSENSUS_BONE		BONE
SOURCE_ATTESTED_UNTYPED	groupFile/Face/Eyes	Facial_Eye_L	facial_eye_l	groupFile > Face Controls > Eyes	BONE	BONE	CONSENSUS_BONE		BONE
SOURCE_ATTESTED_UNTYPED	groupFile/Face/Eyes	Facial_Eye_R	facial_eye_r	groupFile > Face Controls > Eyes	BONE	BONE	CONSENSUS_BONE		BONE
SOURCE_ATTESTED_UNTYPED	groupFile/Face/Eyes	Focus eyelash	focus eyelash	groupFile > Face Controls > Eyelashes	FLEX	FLEX	CONSENSUS_FLEX		FLEX
SOURCE_ATTESTED_UNTYPED	groupFile/Face/Eyes	HEAD-eye.L	head-eye.l	groupFile > Face Controls > Eyes	BONE	BONE	CONSENSUS_BONE		BONE
SOURCE_ATTESTED_UNTYPED	groupFile/Face/Eyes	HEAD-eye.R	head-eye.r	groupFile > Face Controls > Eyes	BONE	BONE	CONSENSUS_BONE		BONE
SOURCE_ATTESTED_UNTYPED	groupFile/Face/Eyes	HORYSHET	horyshet	groupFile > Face Controls > Eyes	FLEX	UNCLEAR	DISAGREEMENT	FLEX	FLEX
SOURCE_ATTESTED_UNTYPED	groupFile/Face/Eyes	Hide Eye	hide eye	groupFile > Face Controls > Eyes	FLEX	FLEX	CONSENSUS_FLEX		FLEX
SOURCE_ATTESTED_UNTYPED	groupFile/Face/Eyes	Hide Iris	hide iris	groupFile > Face Controls > Eyes	FLEX	FLEX	CONSENSUS_FLEX		FLEX
SOURCE_ATTESTED_UNTYPED	groupFile/Face/Eyes	Hide Pupils	hide pupils	groupFile > Face Controls > Eyes	FLEX	FLEX	CONSENSUS_FLEX		FLEX
SOURCE_ATTESTED_UNTYPED	groupFile/Face/Eyes	HideLlashes	hidellashes	groupFile > Face Controls > Eyelashes	FLEX	FLEX	CONSENSUS_FLEX		FLEX
SOURCE_ATTESTED_UNTYPED	groupFile/Face/Eyes	HideRlashes	hiderlashes	groupFile > Face Controls > Eyelashes	FLEX	FLEX	CONSENSUS_FLEX		FLEX
SOURCE_ATTESTED_UNTYPED	groupFile/Face/Eyes	Hide_Eyelash_L	hide_eyelash_l	groupFile > Face Controls > Eyelashes	FLEX	FLEX	CONSENSUS_FLEX		FLEX
SOURCE_ATTESTED_UNTYPED	groupFile/Face/Eyes	Hide_Eyelash_R	hide_eyelash_r	groupFile > Face Controls > Eyelashes	FLEX	FLEX	CONSENSUS_FLEX		FLEX
SOURCE_ATTESTED_UNTYPED	groupFile/Face/Eyes	Highlight-Converge	highlight-converge	groupFile > Face Controls > Eyes	FLEX	FLEX	CONSENSUS_FLEX		FLEX
SOURCE_ATTESTED_UNTYPED	groupFile/Face/Eyes	Highlight-Down	highlight-down	groupFile > Face Controls > Eyes	FLEX	FLEX	CONSENSUS_FLEX		FLEX
SOURCE_ATTESTED_UNTYPED	groupFile/Face/Eyes	Highlight-Left	highlight-left	groupFile > Face Controls > Eyes	FLEX	FLEX	CONSENSUS_FLEX		FLEX
SOURCE_ATTESTED_UNTYPED	groupFile/Face/Eyes	Highlight-Right	highlight-right	groupFile > Face Controls > Eyes	FLEX	FLEX	CONSENSUS_FLEX		FLEX
SOURCE_ATTESTED_UNTYPED	groupFile/Face/Eyes	Highlight-Smaller	highlight-smaller	groupFile > Face Controls > Eyes	FLEX	FLEX	CONSENSUS_FLEX		FLEX
SOURCE_ATTESTED_UNTYPED	groupFile/Face/Eyes	Highlight-Up	highlight-up	groupFile > Face Controls > Eyes	FLEX	FLEX	CONSENSUS_FLEX		FLEX
SOURCE_ATTESTED_UNTYPED	groupFile/Face/Eyes	InsideEyes-Deep	insideeyes-deep	groupFile > Face Controls > Eyes	FLEX	FLEX	CONSENSUS_FLEX		FLEX
SOURCE_ATTESTED_UNTYPED	groupFile/Face/Eyes	Iris	iris	groupFile > Face Controls > Eyes	UNCLEAR	UNCLEAR	MUTUAL_UNCLEAR	BONE	BONE
SOURCE_ATTESTED_UNTYPED	groupFile/Face/Eyes	Iris Big	iris big	groupFile > Face Controls > Eyes	FLEX	FLEX	CONSENSUS_FLEX		FLEX
SOURCE_ATTESTED_UNTYPED	groupFile/Face/Eyes	Iris Samll	iris samll	groupFile > Face Controls > Eyes	FLEX	FLEX	CONSENSUS_FLEX		FLEX
SOURCE_ATTESTED_UNTYPED	groupFile/Face/Eyes	Iris Small	iris small	groupFile > Face Controls > Eyes	FLEX	FLEX	CONSENSUS_FLEX		FLEX
SOURCE_ATTESTED_UNTYPED	groupFile/Face/Eyes	Iris Thick	iris thick	groupFile > Face Controls > Eyes	FLEX	FLEX	CONSENSUS_FLEX		FLEX
SOURCE_ATTESTED_UNTYPED	groupFile/Face/Eyes	Iris Thin	iris thin	groupFile > Face Controls > Eyes	FLEX	FLEX	CONSENSUS_FLEX		FLEX
SOURCE_ATTESTED_UNTYPED	groupFile/Face/Eyes	Iris-CircleShape-L	iris-circleshape-l	groupFile > Face Controls > Eyes	FLEX	FLEX	CONSENSUS_FLEX		FLEX
SOURCE_ATTESTED_UNTYPED	groupFile/Face/Eyes	Iris-CircleShape-R	iris-circleshape-r	groupFile > Face Controls > Eyes	FLEX	FLEX	CONSENSUS_FLEX		FLEX
SOURCE_ATTESTED_UNTYPED	groupFile/Face/Eyes	Iris-HeartEye-L	iris-hearteye-l	groupFile > Face Controls > Eyes	FLEX	FLEX	CONSENSUS_FLEX		FLEX
SOURCE_ATTESTED_UNTYPED	groupFile/Face/Eyes	Iris-HeartEye-R	iris-hearteye-r	groupFile > Face Controls > Eyes	FLEX	FLEX	CONSENSUS_FLEX		FLEX
SOURCE_ATTESTED_UNTYPED	groupFile/Face/Eyes	Iris-SmalEye-L	iris-smaleye-l	groupFile > Face Controls > Eyes	FLEX	FLEX	CONSENSUS_FLEX		FLEX
SOURCE_ATTESTED_UNTYPED	groupFile/Face/Eyes	Iris-SmallEye-R	iris-smalleye-r	groupFile > Face Controls > Eyes	FLEX	FLEX	CONSENSUS_FLEX		FLEX
SOURCE_ATTESTED_UNTYPED	groupFile/Face/Eyes	Iris-SmallPupil-L	iris-smallpupil-l	groupFile > Face Controls > Eyes	FLEX	FLEX	CONSENSUS_FLEX		FLEX
SOURCE_ATTESTED_UNTYPED	groupFile/Face/Eyes	Iris-SmallPupil-R	iris-smallpupil-r	groupFile > Face Controls > Eyes	FLEX	FLEX	CONSENSUS_FLEX		FLEX
SOURCE_ATTESTED_UNTYPED	groupFile/Face/Eyes	Iris-SparklyEyes-L	iris-sparklyeyes-l	groupFile > Face Controls > Eyes	FLEX	FLEX	CONSENSUS_FLEX		FLEX
SOURCE_ATTESTED_UNTYPED	groupFile/Face/Eyes	Iris-SparklyEyes-R	iris-sparklyeyes-r	groupFile > Face Controls > Eyes	FLEX	FLEX	CONSENSUS_FLEX		FLEX
SOURCE_ATTESTED_UNTYPED	groupFile/Face/Eyes	Iris-WideEye-L	iris-wideeye-l	groupFile > Face Controls > Eyes	FLEX	FLEX	CONSENSUS_FLEX		FLEX
SOURCE_ATTESTED_UNTYPED	groupFile/Face/Eyes	Iris-WideEye-R	iris-wideeye-r	groupFile > Face Controls > Eyes	FLEX	FLEX	CONSENSUS_FLEX		FLEX
SOURCE_ATTESTED_UNTYPED	groupFile/Face/Eyes	Iris-WidePupil-L	iris-widepupil-l	groupFile > Face Controls > Eyes	FLEX	FLEX	CONSENSUS_FLEX		FLEX
SOURCE_ATTESTED_UNTYPED	groupFile/Face/Eyes	Iris-WidePupil-R	iris-widepupil-r	groupFile > Face Controls > Eyes	FLEX	FLEX	CONSENSUS_FLEX		FLEX
SOURCE_ATTESTED_UNTYPED	groupFile/Face/Eyes	IrisContract	iriscontract	groupFile > Face Controls > Eyes	FLEX	FLEX	CONSENSUS_FLEX		FLEX
SOURCE_ATTESTED_UNTYPED	groupFile/Face/Eyes	IrisContraction	iriscontraction	groupFile > Face Controls > Eyes	FLEX	FLEX	CONSENSUS_FLEX		FLEX
SOURCE_ATTESTED_UNTYPED	groupFile/Face/Eyes	IrisExpand	irisexpand	groupFile > Face Controls > Eyes	FLEX	FLEX	CONSENSUS_FLEX		FLEX
TRUE_SOURCE_ABSENT	groupFile/Face/Eyes	J_Adj_L_FaceEye	j_adj_l_faceeye	(none -- true source absent)	BONE	BONE	CONSENSUS_BONE		BONE
TRUE_SOURCE_ABSENT	groupFile/Face/Eyes	J_Adj_R_FaceEye	j_adj_r_faceeye	(none -- true source absent)	BONE	BONE	CONSENSUS_BONE		BONE
SOURCE_ATTESTED_UNTYPED	groupFile/Face/Eyes	KRI_Eye_L_SkinPoint	kri_eye_l_skinpoint	groupFile > Face Controls > Eyes	BONE	BONE	CONSENSUS_BONE		BONE
SOURCE_ATTESTED_UNTYPED	groupFile/Face/Eyes	KRI_Eye_R_SkinPoint	kri_eye_r_skinpoint	groupFile > Face Controls > Eyes	BONE	BONE	CONSENSUS_BONE		BONE
SOURCE_ATTESTED_UNTYPED	groupFile/Face/Eyes	LHideBrowLash	lhidebrowlash	groupFile > Face Controls > Eyelashes	FLEX	FLEX	CONSENSUS_FLEX		FLEX
SOURCE_ATTESTED_UNTYPED	groupFile/Face/Eyes	L_Eye_Down	l_eye_down	groupFile > Face Controls > Eyes	BONE	BONE	CONSENSUS_BONE		BONE
SOURCE_ATTESTED_UNTYPED	groupFile/Face/Eyes	L_Eye_Joint	l_eye_joint	groupFile > Face Controls > Eyes	BONE	BONE	CONSENSUS_BONE		BONE
SOURCE_ATTESTED_UNTYPED	groupFile/Face/Eyes	L_Eye_Right	l_eye_right	groupFile > Face Controls > Eyes	BONE	BONE	CONSENSUS_BONE		BONE
SOURCE_ATTESTED_UNTYPED	groupFile/Face/Eyes	L_Eye_UP	l_eye_up	groupFile > Face Controls > Eyes	BONE	BONE	CONSENSUS_BONE		BONE
SOURCE_ATTESTED_UNTYPED	groupFile/Face/Eyes	L_Eye_jnt	l_eye_jnt	groupFile > Face Controls > Eyes	BONE	BONE	CONSENSUS_BONE		BONE
SOURCE_ATTESTED_UNTYPED	groupFile/Face/Eyes	Lashes Shape	lashes shape	groupFile > Face Controls > Eyelashes	FLEX	FLEX	CONSENSUS_FLEX		FLEX
SOURCE_ATTESTED_UNTYPED	groupFile/Face/Eyes	Left PupilDown	left pupildown	groupFile > Face Controls > Eyes	FLEX	FLEX	CONSENSUS_FLEX		FLEX
SOURCE_ATTESTED_UNTYPED	groupFile/Face/Eyes	Left PupilGrow	left pupilgrow	groupFile > Face Controls > Eyes	FLEX	FLEX	CONSENSUS_FLEX		FLEX
SOURCE_ATTESTED_UNTYPED	groupFile/Face/Eyes	Left PupilLeft	left pupilleft	groupFile > Face Controls > Eyes	FLEX	FLEX	CONSENSUS_FLEX		FLEX
SOURCE_ATTESTED_UNTYPED	groupFile/Face/Eyes	Left PupilRight	left pupilright	groupFile > Face Controls > Eyes	FLEX	FLEX	CONSENSUS_FLEX		FLEX
SOURCE_ATTESTED_UNTYPED	groupFile/Face/Eyes	Left PupilRound	left pupilround	groupFile > Face Controls > Eyes	FLEX	FLEX	CONSENSUS_FLEX		FLEX
SOURCE_ATTESTED_UNTYPED	groupFile/Face/Eyes	Left PupilShrink	left pupilshrink	groupFile > Face Controls > Eyes	FLEX	FLEX	CONSENSUS_FLEX		FLEX
SOURCE_ATTESTED_UNTYPED	groupFile/Face/Eyes	Left PupilUp	left pupilup	groupFile > Face Controls > Eyes	FLEX	FLEX	CONSENSUS_FLEX		FLEX
SOURCE_ATTESTED_UNTYPED	groupFile/Face/Eyes	Leftright	leftright	groupFile > Face Controls > Eyes	FLEX	FLEX	CONSENSUS_FLEX		FLEX
SOURCE_ATTESTED_UNTYPED	groupFile/Face/Eyes	LocalTargetViewFactor	localtargetviewfactor	groupFile > Face Controls > Eyes	FLEX	BONE	DISAGREEMENT	FLEX	FLEX
SOURCE_ATTESTED_UNTYPED	groupFile/Face/Eyes	Look Down	look down	groupFile > Face Controls > Eyes	FLEX	FLEX	CONSENSUS_FLEX		FLEX
SOURCE_ATTESTED_UNTYPED	groupFile/Face/Eyes	Look Down L	look down l	groupFile > Face Controls > Eyes	FLEX	FLEX	CONSENSUS_FLEX		FLEX
SOURCE_ATTESTED_UNTYPED	groupFile/Face/Eyes	Look Down R	look down r	groupFile > Face Controls > Eyes	FLEX	FLEX	CONSENSUS_FLEX		FLEX
SOURCE_ATTESTED_UNTYPED	groupFile/Face/Eyes	Look Left	look left	groupFile > Face Controls > Eyes	FLEX	FLEX	CONSENSUS_FLEX		FLEX
SOURCE_ATTESTED_UNTYPED	groupFile/Face/Eyes	Look Left L	look left l	groupFile > Face Controls > Eyes	FLEX	FLEX	CONSENSUS_FLEX		FLEX
SOURCE_ATTESTED_UNTYPED	groupFile/Face/Eyes	Look Left R	look left r	groupFile > Face Controls > Eyes	FLEX	FLEX	CONSENSUS_FLEX		FLEX
SOURCE_ATTESTED_UNTYPED	groupFile/Face/Eyes	Look Right	look right	groupFile > Face Controls > Eyes	FLEX	FLEX	CONSENSUS_FLEX		FLEX
SOURCE_ATTESTED_UNTYPED	groupFile/Face/Eyes	Look Right L	look right l	groupFile > Face Controls > Eyes	FLEX	FLEX	CONSENSUS_FLEX		FLEX
SOURCE_ATTESTED_UNTYPED	groupFile/Face/Eyes	Look Right R	look right r	groupFile > Face Controls > Eyes	FLEX	FLEX	CONSENSUS_FLEX		FLEX
SOURCE_ATTESTED_UNTYPED	groupFile/Face/Eyes	Look Up	look up	groupFile > Face Controls > Eyes	FLEX	FLEX	CONSENSUS_FLEX		FLEX
SOURCE_ATTESTED_UNTYPED	groupFile/Face/Eyes	Look up L	look up l	groupFile > Face Controls > Eyes	FLEX	FLEX	CONSENSUS_FLEX		FLEX
SOURCE_ATTESTED_UNTYPED	groupFile/Face/Eyes	Look up R	look up r	groupFile > Face Controls > Eyes	FLEX	FLEX	CONSENSUS_FLEX		FLEX
SOURCE_ATTESTED_UNTYPED	groupFile/Face/Eyes	Look-Down	look-down	groupFile > Face Controls > Eyes	FLEX	FLEX	CONSENSUS_FLEX		FLEX
SOURCE_ATTESTED_UNTYPED	groupFile/Face/Eyes	Look-Left	look-left	groupFile > Face Controls > Eyes	FLEX	FLEX	CONSENSUS_FLEX		FLEX
SOURCE_ATTESTED_UNTYPED	groupFile/Face/Eyes	Look-Right	look-right	groupFile > Face Controls > Eyes	FLEX	FLEX	CONSENSUS_FLEX		FLEX
SOURCE_ATTESTED_UNTYPED	groupFile/Face/Eyes	Look-Up	look-up	groupFile > Face Controls > Eyes	FLEX	FLEX	CONSENSUS_FLEX		FLEX
SOURCE_ATTESTED_UNTYPED	groupFile/Face/Eyes	Look2-Down	look2-down	groupFile > Face Controls > Eyes	FLEX	FLEX	CONSENSUS_FLEX		FLEX
SOURCE_ATTESTED_UNTYPED	groupFile/Face/Eyes	Look2-Left	look2-left	groupFile > Face Controls > Eyes	FLEX	FLEX	CONSENSUS_FLEX		FLEX
SOURCE_ATTESTED_UNTYPED	groupFile/Face/Eyes	Look2-Right	look2-right	groupFile > Face Controls > Eyes	FLEX	FLEX	CONSENSUS_FLEX		FLEX
SOURCE_ATTESTED_UNTYPED	groupFile/Face/Eyes	Look2-Up	look2-up	groupFile > Face Controls > Eyes	FLEX	FLEX	CONSENSUS_FLEX		FLEX
SOURCE_ATTESTED_UNTYPED	groupFile/Face/Eyes	Look_D	look_d	groupFile > Face Controls > Eyes	FLEX	FLEX	CONSENSUS_FLEX		FLEX
SOURCE_ATTESTED_UNTYPED	groupFile/Face/Eyes	Look_DOWN	look_down	groupFile > Face Controls > Eyes	FLEX	FLEX	CONSENSUS_FLEX		FLEX
SOURCE_ATTESTED_UNTYPED	groupFile/Face/Eyes	Look_L	look_l	groupFile > Face Controls > Eyes	FLEX	FLEX	CONSENSUS_FLEX		FLEX
SOURCE_ATTESTED_UNTYPED	groupFile/Face/Eyes	Look_R	look_r	groupFile > Face Controls > Eyes	FLEX	FLEX	CONSENSUS_FLEX		FLEX
SOURCE_ATTESTED_UNTYPED	groupFile/Face/Eyes	Look_U	look_u	groupFile > Face Controls > Eyes	FLEX	FLEX	CONSENSUS_FLEX		FLEX
SOURCE_ATTESTED_UNTYPED	groupFile/Face/Eyes	Look_UP	look_up	groupFile > Face Controls > Eyes	FLEX	FLEX	CONSENSUS_FLEX		FLEX
SOURCE_ATTESTED_UNTYPED	groupFile/Face/Eyes	Lower eyelash	lower eyelash	groupFile > Face Controls > Eyelashes	FLEX	FLEX	CONSENSUS_FLEX		FLEX
SOURCE_ATTESTED_UNTYPED	groupFile/Face/Eyes	MMDEyeShrink	mmdeyeshrink	groupFile > Face Controls > Eyes	FLEX	FLEX	CONSENSUS_FLEX		FLEX
SOURCE_ATTESTED_UNTYPED	groupFile/Face/Eyes	Mini	mini	groupFile > Face Controls > Eyes	FLEX	FLEX	CONSENSUS_FLEX		FLEX
SOURCE_ATTESTED_UNTYPED	groupFile/Face/Eyes	No pupile	no pupile	groupFile > Face Controls > Eyes	FLEX	FLEX	CONSENSUS_FLEX		FLEX
SOURCE_ATTESTED_UNTYPED	groupFile/Face/Eyes	ORG-eye.L	org-eye.l	groupFile > Face Controls > Eyes	BONE	BONE	CONSENSUS_BONE		BONE
SOURCE_ATTESTED_UNTYPED	groupFile/Face/Eyes	ORG-eye.R	org-eye.r	groupFile > Face Controls > Eyes	BONE	BONE	CONSENSUS_BONE		BONE
SOURCE_ATTESTED_UNTYPED	groupFile/Face/Eyes	Others-EyeLash-Off	others-eyelash-off	groupFile > Face Controls > Eyelashes	FLEX	FLEX	CONSENSUS_FLEX		FLEX
SOURCE_ATTESTED_UNTYPED	groupFile/Face/Eyes	P2_Left_eye	p2_left_eye	groupFile > Face Controls > Eyes	BONE	BONE	CONSENSUS_BONE		BONE
SOURCE_ATTESTED_UNTYPED	groupFile/Face/Eyes	P2_Right_eye	p2_right_eye	groupFile > Face Controls > Eyes	BONE	BONE	CONSENSUS_BONE		BONE
SOURCE_ATTESTED_UNTYPED	groupFile/Face/Eyes	Pine TreeStrand_L	pine treestrand_l	groupFile > Face Controls > Eyes	UNCLEAR	UNCLEAR	MUTUAL_UNCLEAR	BONE	BONE
SOURCE_ATTESTED_UNTYPED	groupFile/Face/Eyes	Pine TreeStrand_R	pine treestrand_r	groupFile > Face Controls > Eyes	UNCLEAR	UNCLEAR	MUTUAL_UNCLEAR	BONE	BONE
SOURCE_ATTESTED_UNTYPED	groupFile/Face/Eyes	Pupil Down	pupil down	groupFile > Face Controls > Eyes	FLEX	FLEX	CONSENSUS_FLEX		FLEX
SOURCE_ATTESTED_UNTYPED	groupFile/Face/Eyes	Pupil Grow	pupil grow	groupFile > Face Controls > Eyes	FLEX	FLEX	CONSENSUS_FLEX		FLEX
SOURCE_ATTESTED_UNTYPED	groupFile/Face/Eyes	Pupil Left	pupil left	groupFile > Face Controls > Eyes	FLEX	FLEX	CONSENSUS_FLEX		FLEX
SOURCE_ATTESTED_UNTYPED	groupFile/Face/Eyes	Pupil Right	pupil right	groupFile > Face Controls > Eyes	FLEX	FLEX	CONSENSUS_FLEX		FLEX
SOURCE_ATTESTED_UNTYPED	groupFile/Face/Eyes	Pupil Round	pupil round	groupFile > Face Controls > Eyes	FLEX	FLEX	CONSENSUS_FLEX		FLEX
SOURCE_ATTESTED_UNTYPED	groupFile/Face/Eyes	Pupil Side Shrink	pupil side shrink	groupFile > Face Controls > Eyes	FLEX	FLEX	CONSENSUS_FLEX		FLEX
SOURCE_ATTESTED_UNTYPED	groupFile/Face/Eyes	Pupil Small L	pupil small l	groupFile > Face Controls > Eyes	FLEX	FLEX	CONSENSUS_FLEX		FLEX
SOURCE_ATTESTED_UNTYPED	groupFile/Face/Eyes	Pupil Small R	pupil small r	groupFile > Face Controls > Eyes	FLEX	FLEX	CONSENSUS_FLEX		FLEX
SOURCE_ATTESTED_UNTYPED	groupFile/Face/Eyes	Pupil Up	pupil up	groupFile > Face Controls > Eyes	FLEX	FLEX	CONSENSUS_FLEX		FLEX
SOURCE_ATTESTED_UNTYPED	groupFile/Face/Eyes	Pupil shrink	pupil shrink	groupFile > Face Controls > Eyes	FLEX	FLEX	CONSENSUS_FLEX		FLEX
SOURCE_ATTESTED_UNTYPED	groupFile/Face/Eyes	Pupil-BigPupil.L	pupil-bigpupil.l	groupFile > Face Controls > Eyes	FLEX	FLEX	CONSENSUS_FLEX		FLEX
SOURCE_ATTESTED_UNTYPED	groupFile/Face/Eyes	Pupil-BigPupil.R	pupil-bigpupil.r	groupFile > Face Controls > Eyes	FLEX	FLEX	CONSENSUS_FLEX		FLEX
SOURCE_ATTESTED_UNTYPED	groupFile/Face/Eyes	Pupil-Converge	pupil-converge	groupFile > Face Controls > Eyes	FLEX	FLEX	CONSENSUS_FLEX		FLEX
SOURCE_ATTESTED_UNTYPED	groupFile/Face/Eyes	Pupil-Iris-Big	pupil-iris-big	groupFile > Face Controls > Eyes	FLEX	FLEX	CONSENSUS_FLEX		FLEX
SOURCE_ATTESTED_UNTYPED	groupFile/Face/Eyes	Pupil-Iris-Small	pupil-iris-small	groupFile > Face Controls > Eyes	FLEX	FLEX	CONSENSUS_FLEX		FLEX
SOURCE_ATTESTED_UNTYPED	groupFile/Face/Eyes	Pupil-Scale	pupil-scale	groupFile > Face Controls > Eyes	FLEX	FLEX	CONSENSUS_FLEX		FLEX
SOURCE_ATTESTED_UNTYPED	groupFile/Face/Eyes	Pupil-SmallPupil.L	pupil-smallpupil.l	groupFile > Face Controls > Eyes	FLEX	FLEX	CONSENSUS_FLEX		FLEX
SOURCE_ATTESTED_UNTYPED	groupFile/Face/Eyes	Pupil-SmallPupil.R	pupil-smallpupil.r	groupFile > Face Controls > Eyes	FLEX	FLEX	CONSENSUS_FLEX		FLEX
SOURCE_ATTESTED_UNTYPED	groupFile/Face/Eyes	Pupil-Smaller	pupil-smaller	groupFile > Face Controls > Eyes	FLEX	FLEX	CONSENSUS_FLEX		FLEX
SOURCE_ATTESTED_UNTYPED	groupFile/Face/Eyes	Pupil2-Converge	pupil2-converge	groupFile > Face Controls > Eyes	FLEX	FLEX	CONSENSUS_FLEX		FLEX
SOURCE_ATTESTED_UNTYPED	groupFile/Face/Eyes	Pupil2-Smaller	pupil2-smaller	groupFile > Face Controls > Eyes	FLEX	FLEX	CONSENSUS_FLEX		FLEX
SOURCE_ATTESTED_UNTYPED	groupFile/Face/Eyes	PupilBonesBiggerLR	pupilbonesbiggerlr	groupFile > Face Controls > Eyes	FLEX	BONE	DISAGREEMENT	FLEX	FLEX
SOURCE_ATTESTED_UNTYPED	groupFile/Face/Eyes	PupilBonesSmallerLR	pupilbonessmallerlr	groupFile > Face Controls > Eyes	FLEX	BONE	DISAGREEMENT	FLEX	FLEX
