exact_literal	fold_key	family_size	scanner_occurrence_count	source_model_count	representative_source_models	scanner_lines	literal_length	contains_digits	numeric_suffix	lr_marker	separator_structure	very_short	repeated_internal_token	technical_marker_tokens	leading_token_heuristic
l string1 sec root	l string1 sec root	1	1	N/A - no per-model provenance in corpus	N/A - see census section 6	26385	18	True	False	True	space	False	False	root	l
l string1 tip sec	l string1 tip sec	1	1	N/A - no per-model provenance in corpus	N/A - see census section 6	26386	17	True	False	True	space	False	False		l
l string2 sec root	l string2 sec root	1	1	N/A - no per-model provenance in corpus	N/A - see census section 6	26387	18	True	False	True	space	False	False	root	l
l string2 tip sec	l string2 tip sec	1	1	N/A - no per-model provenance in corpus	N/A - see census section 6	26388	17	True	False	True	space	False	False		l
l string3 sec root	l string3 sec root	1	1	N/A - no per-model provenance in corpus	N/A - see census section 6	26389	18	True	False	True	space	False	False	root	l
l string3 tip sec	l string3 tip sec	1	1	N/A - no per-model provenance in corpus	N/A - see census section 6	26390	17	True	False	True	space	False	False		l
l string4 sec root	l string4 sec root	1	1	N/A - no per-model provenance in corpus	N/A - see census section 6	26391	18	True	False	True	space	False	False	root	l
l string4 tip sec	l string4 tip sec	1	1	N/A - no per-model provenance in corpus	N/A - see census section 6	26392	17	True	False	True	space	False	False		l
l string5 sec root	l string5 sec root	1	1	N/A - no per-model provenance in corpus	N/A - see census section 6	26393	18	True	False	True	space	False	False	root	l
l string5 tip sec	l string5 tip sec	1	1	N/A - no per-model provenance in corpus	N/A - see census section 6	26394	17	True	False	True	space	False	False		l
l string6 sec root	l string6 sec root	1	1	N/A - no per-model provenance in corpus	N/A - see census section 6	26395	18	True	False	True	space	False	False	root	l
l string6 tip sec	l string6 tip sec	1	1	N/A - no per-model provenance in corpus	N/A - see census section 6	26396	17	True	False	True	space	False	False		l
l thumb 01	l thumb 01	1	1	N/A - no per-model provenance in corpus	N/A - see census section 6	26397	10	True	True	True	space	False	False		l
l thumb 02	l thumb 02	1	1	N/A - no per-model provenance in corpus	N/A - see census section 6	26398	10	True	True	True	space	False	False		l
l thumb 03	l thumb 03	1	1	N/A - no per-model provenance in corpus	N/A - see census section 6	26399	10	True	True	True	space	False	False		l
l thumb roll	l thumb roll	1	1	N/A - no per-model provenance in corpus	N/A - see census section 6	288	12	False	False	True	space	False	False		l
L top lid	l top lid	1	1	N/A - no per-model provenance in corpus	N/A - see census section 6	16100	9	False	False	True	space	False	False		L
L Ucor	l ucor	1	1	N/A - no per-model provenance in corpus	N/A - see census section 6	5363	6	False	False	True	space	False	False		L
L Ucorin	l ucorin	1	1	N/A - no per-model provenance in corpus	N/A - see census section 6	5364	8	False	False	True	space	False	False		L
L uJacketA a Phy	l ujacketa a phy	1	1	N/A - no per-model provenance in corpus	N/A - see census section 6	16102	16	False	False	True	space	False	False	phy	L
L uJacketA b Phy	l ujacketa b phy	1	1	N/A - no per-model provenance in corpus	N/A - see census section 6	16103	16	False	False	True	space	False	False	phy	L
L uJacketA c Phy	l ujacketa c phy	1	1	N/A - no per-model provenance in corpus	N/A - see census section 6	16104	16	False	False	True	space	False	False	phy	L
L uJacketA Spo	l ujacketa spo	1	1	N/A - no per-model provenance in corpus	N/A - see census section 6	16101	14	False	False	True	space	False	False		L
L uJacketB a Phy	l ujacketb a phy	1	1	N/A - no per-model provenance in corpus	N/A - see census section 6	16106	16	False	False	True	space	False	False	phy	L
L uJacketB b Phy	l ujacketb b phy	1	1	N/A - no per-model provenance in corpus	N/A - see census section 6	16107	16	False	False	True	space	False	False	phy	L
L uJacketB c Phy	l ujacketb c phy	1	1	N/A - no per-model provenance in corpus	N/A - see census section 6	16108	16	False	False	True	space	False	False	phy	L
L uJacketB Spo	l ujacketb spo	1	1	N/A - no per-model provenance in corpus	N/A - see census section 6	16105	14	False	False	True	space	False	False		L
L uJacketC a Phy	l ujacketc a phy	1	1	N/A - no per-model provenance in corpus	N/A - see census section 6	16110	16	False	False	True	space	False	False	phy	L
L uJacketC b Phy	l ujacketc b phy	1	1	N/A - no per-model provenance in corpus	N/A - see census section 6	16111	16	False	False	True	space	False	False	phy	L
L uJacketC c Phy	l ujacketc c phy	1	1	N/A - no per-model provenance in corpus	N/A - see census section 6	16112	16	False	False	True	space	False	False	phy	L
L uJacketC Spo	l ujacketc spo	1	1	N/A - no per-model provenance in corpus	N/A - see census section 6	16109	14	False	False	True	space	False	False		L
L Ulid A	l ulid a	1	1	N/A - no per-model provenance in corpus	N/A - see census section 6	5365	8	False	False	True	space	False	False		L
L Ulid B	l ulid b	1	1	N/A - no per-model provenance in corpus	N/A - see census section 6	5366	8	False	False	True	space	False	False		L
L Ulid C	l ulid c	1	1	N/A - no per-model provenance in corpus	N/A - see census section 6	5367	8	False	False	True	space	False	False		L
L Ulid D	l ulid d	1	1	N/A - no per-model provenance in corpus	N/A - see census section 6	5368	8	False	False	True	space	False	False		L
L Ulid E	l ulid e	1	1	N/A - no per-model provenance in corpus	N/A - see census section 6	5369	8	False	False	True	space	False	False		L
L Ulip A	l ulip a	1	1	N/A - no per-model provenance in corpus	N/A - see census section 6	5370	8	False	False	True	space	False	False		L
L Ulip B	l ulip b	1	1	N/A - no per-model provenance in corpus	N/A - see census section 6	5371	8	False	False	True	space	False	False		L
L Ulipin A	l ulipin a	1	1	N/A - no per-model provenance in corpus	N/A - see census section 6	5372	10	False	False	True	space	False	False		L
L Ulipin B	l ulipin b	1	1	N/A - no per-model provenance in corpus	N/A - see census section 6	5373	10	False	False	True	space	False	False		L
L upper lid	l upper lid	1	1	N/A - no per-model provenance in corpus	N/A - see census section 6	16113	11	False	False	True	space	False	False		L
l upperlip 01	l upperlip 01	1	1	N/A - no per-model provenance in corpus	N/A - see census section 6	26400	13	True	True	True	space	False	False		l
l upperlip 02	l upperlip 02	1	1	N/A - no per-model provenance in corpus	N/A - see census section 6	26401	13	True	True	True	space	False	False		l
l whiskers a phy	l whiskers a phy	1	1	N/A - no per-model provenance in corpus	N/A - see census section 6	26402	16	False	False	True	space	False	False	phy	l
L Wrist Spo	l wrist spo	1	1	N/A - no per-model provenance in corpus	N/A - see census section 6	16095	11	False	False	True	space	False	False		L
L Zygoma	l zygoma	1	1	N/A - no per-model provenance in corpus	N/A - see census section 6	5374	8	False	False	True	space	False	False		L
L-Ass-Smack	l-ass-smack	1	1	N/A - no per-model provenance in corpus	N/A - see census section 6	16114	11	False	False	True	hyphen	False	False		L
L-EEE	l-eee	1	1	N/A - no per-model provenance in corpus	N/A - see census section 6	16115	5	False	False	True	hyphen	False	False		L
L-Tiny-Eye	l-tiny-eye	1	1	N/A - no per-model provenance in corpus	N/A - see census section 6	16116	10	False	False	True	hyphen	False	False		L
L-Titty-Pull	l-titty-pull	1	1	N/A - no per-model provenance in corpus	N/A - see census section 6	16117	12	False	False	True	hyphen	False	False		L
l.mad	l.mad	1	1	N/A - no per-model provenance in corpus	N/A - see census section 6	8691	5	False	False	True	dot	False	False		l
l.madder	l.madder	1	1	N/A - no per-model provenance in corpus	N/A - see census section 6	8692	8	False	False	True	dot	False	False		l
l.worry	l.worry	1	1	N/A - no per-model provenance in corpus	N/A - see census section 6	8693	7	False	False	True	dot	False	False		l
l.worrylid	l.worrylid	1	1	N/A - no per-model provenance in corpus	N/A - see census section 6	8694	10	False	False	True	dot	False	False		l
L01	l01	1	1	N/A - no per-model provenance in corpus	N/A - see census section 6	16118	3	True	True	False	none	True	False		L
L02	l02	1	1	N/A - no per-model provenance in corpus	N/A - see census section 6	16122	3	True	True	False	none	True	False		L
L03	l03	1	1	N/A - no per-model provenance in corpus	N/A - see census section 6	16127	3	True	True	False	none	True	False		L
L04	l04	1	1	N/A - no per-model provenance in corpus	N/A - see census section 6	16132	3	True	True	False	none	True	False		L
L05	l05	1	1	N/A - no per-model provenance in corpus	N/A - see census section 6	16133	3	True	True	False	none	True	False		L
L06	l06	1	1	N/A - no per-model provenance in corpus	N/A - see census section 6	16134	3	True	True	False	none	True	False		L
L1	l1	2	1	N/A - no per-model provenance in corpus	N/A - see census section 6	5375	2	True	True	False	none	True	False		L
l1	l1	2	1	N/A - no per-model provenance in corpus	N/A - see census section 6	8695	2	True	True	False	none	True	False		l
L1stNa	l1stna	1	1	N/A - no per-model provenance in corpus	N/A - see census section 6	16135	6	True	False	False	none	False	False		L
L1stNb	l1stnb	1	1	N/A - no per-model provenance in corpus	N/A - see census section 6	16136	6	True	False	False	none	False	False		L
L1stNc	l1stnc	1	1	N/A - no per-model provenance in corpus	N/A - see census section 6	16137	6	True	False	False	none	False	False		L
L2	l2	2	1	N/A - no per-model provenance in corpus	N/A - see census section 6	5376	2	True	True	False	none	True	False		L
l2	l2	2	1	N/A - no per-model provenance in corpus	N/A - see census section 6	8696	2	True	True	False	none	True	False		l
L2ndNa	l2ndna	1	1	N/A - no per-model provenance in corpus	N/A - see census section 6	16138	6	True	False	False	none	False	False		L
L2ndNb	l2ndnb	1	1	N/A - no per-model provenance in corpus	N/A - see census section 6	16139	6	True	False	False	none	False	False		L
L2ndNc	l2ndnc	1	1	N/A - no per-model provenance in corpus	N/A - see census section 6	16140	6	True	False	False	none	False	False		L
L3	l3	1	1	N/A - no per-model provenance in corpus	N/A - see census section 6	5377	2	True	True	False	none	True	False		L
L3rdNa	l3rdna	1	1	N/A - no per-model provenance in corpus	N/A - see census section 6	16141	6	True	False	False	none	False	False		L
L3rdNb	l3rdnb	1	1	N/A - no per-model provenance in corpus	N/A - see census section 6	16142	6	True	False	False	none	False	False		L
L3rdNc	l3rdnc	1	1	N/A - no per-model provenance in corpus	N/A - see census section 6	16143	6	True	False	False	none	False	False		L
L4	l4	1	1	N/A - no per-model provenance in corpus	N/A - see census section 6	16144	2	True	True	False	none	True	False		L
L5	l5	1	1	N/A - no per-model provenance in corpus	N/A - see census section 6	16145	2	True	True	False	none	True	False		L
L6	l6	1	1	N/A - no per-model provenance in corpus	N/A - see census section 6	16146	2	True	True	False	none	True	False		L
L__FrontPaw	l__frontpaw	1	1	N/A - no per-model provenance in corpus	N/A - see census section 6	16244	11	False	False	True	underscore	False	False		L
l_bicep_helper	l_bicep_helper	1	1	N/A - no per-model provenance in corpus	N/A - see census section 6	26450	14	False	False	True	underscore	False	False	helper	l
L_Brown	l_brown	1	1	N/A - no per-model provenance in corpus	N/A - see census section 6	16238	7	False	False	True	underscore	False	False		L
L_Butt_bottem	l_butt_bottem	1	1	N/A - no per-model provenance in corpus	N/A - see census section 6	5394	13	False	False	True	underscore	False	False		L
L_Butt_Butt	l_butt_butt	1	1	N/A - no per-model provenance in corpus	N/A - see census section 6	5392	11	False	False	True	underscore	False	True		L
L_Butt_left	l_butt_left	1	1	N/A - no per-model provenance in corpus	N/A - see census section 6	5395	11	False	False	True	underscore	False	False		L
L_Butt_right	l_butt_right	1	1	N/A - no per-model provenance in corpus	N/A - see census section 6	5396	12	False	False	True	underscore	False	False		L
L_Butt_Top	l_butt_top	1	1	N/A - no per-model provenance in corpus	N/A - see census section 6	5393	10	False	False	True	underscore	False	False		L
l_calf_00002	l_calf_00002	1	1	N/A - no per-model provenance in corpus	N/A - see census section 6	26459	12	True	True	True	underscore	False	False		l
l_chest_helper	l_chest_helper	1	1	N/A - no per-model provenance in corpus	N/A - see census section 6	26462	14	False	False	True	underscore	False	False	helper	l
l_deltoid_helper	l_deltoid_helper	1	1	N/A - no per-model provenance in corpus	N/A - see census section 6	26464	16	False	False	True	underscore	False	False	helper	l
l_ear1_00002	l_ear1_00002	1	1	N/A - no per-model provenance in corpus	N/A - see census section 6	26465	12	True	True	True	underscore	False	False		l
l_ear2_00002	l_ear2_00002	1	1	N/A - no per-model provenance in corpus	N/A - see census section 6	26466	12	True	True	True	underscore	False	False		l
l_elbow_inner_helper	l_elbow_inner_helper	1	1	N/A - no per-model provenance in corpus	N/A - see census section 6	26468	20	False	False	True	underscore	False	False	helper	l
l_elbow_outer_lower_helper	l_elbow_outer_lower_helper	1	1	N/A - no per-model provenance in corpus	N/A - see census section 6	26469	26	False	False	True	underscore	False	False	helper	l
l_elbow_outer_upper_helper	l_elbow_outer_upper_helper	1	1	N/A - no per-model provenance in corpus	N/A - see census section 6	26470	26	False	False	True	underscore	False	False	helper	l
l_elbow_twist_a_helper	l_elbow_twist_a_helper	1	1	N/A - no per-model provenance in corpus	N/A - see census section 6	26471	22	False	False	True	underscore	False	False	helper;twist	l
l_elbow_twist_b_helper	l_elbow_twist_b_helper	1	1	N/A - no per-model provenance in corpus	N/A - see census section 6	26472	22	False	False	True	underscore	False	False	helper;twist	l
l_elbow_twist_c_helper	l_elbow_twist_c_helper	1	1	N/A - no per-model provenance in corpus	N/A - see census section 6	26473	22	False	False	True	underscore	False	False	helper;twist	l
l_eye1a	l_eye1a	1	1	N/A - no per-model provenance in corpus	N/A - see census section 6	26474	7	True	False	True	underscore	False	False		l
L_Eyeball_Loc	l_eyeball_loc	1	1	N/A - no per-model provenance in corpus	N/A - see census section 6	5400	13	False	False	True	underscore	False	False	loc	L
l_fin_back_a	l_fin_back_a	1	1	N/A - no per-model provenance in corpus	N/A - see census section 6	8702	12	False	False	True	underscore	False	False		l
l_fin_back_b	l_fin_back_b	1	1	N/A - no per-model provenance in corpus	N/A - see census section 6	8703	12	False	False	True	underscore	False	False		l
l_fin_back_c	l_fin_back_c	1	1	N/A - no per-model provenance in corpus	N/A - see census section 6	8704	12	False	False	True	underscore	False	False		l
