fold_key	exact_spellings	old_path	new_path	decision	provenance	short_reason
left upperleg	Left UpperLeg	groupFile/Legs	groupFile/Legs/LeftLeg	MOVED_LEFT	PHASE2_IMPORTED	token-based naming convention match (see full LEFT/RIGHT review lists)
l_foot_00003	l_foot_00003	groupFile/Legs	groupFile/Legs/LeftLeg	MOVED_LEFT	PHASE2_IMPORTED	token-based naming convention match (see full LEFT/RIGHT review lists)
bip01_l_thigh012	Bip01_L_Thigh012	groupFile/Legs	groupFile/Legs/LeftLeg	MOVED_LEFT	PHASE2_IMPORTED	token-based naming convention match (see full LEFT/RIGHT review lists)
knee smooth	Knee Smooth	groupFile/Legs	groupFile/Legs	REMAINED_UNSIDED	PHASE2_IMPORTED	genuinely unsided or no reliable side marker found
right_hip_cancel_end	right_hip_cancel_end	groupFile/Legs	groupFile/Legs/RightLeg	MOVED_RIGHT	PHASE2_IMPORTED	token-based naming convention match (see full LEFT/RIGHT review lists)
bip legtwistbottom l	bip legtwistbottom l	groupFile/Legs	groupFile/Legs/LeftLeg	MOVED_LEFT	PHASE2_IMPORTED	token-based naming convention match (see full LEFT/RIGHT review lists)
llegj	LLegJ	groupFile/Legs	groupFile/Legs/LeftLeg	MOVED_LEFT	PHASE2_IMPORTED	token-based naming convention match (see full LEFT/RIGHT review lists)
flm-armb-leg-rm	Flm-ArmB-Leg-RM	groupFile/Legs	groupFile/Legs/RightLeg	MOVED_RIGHT	PHASE2_IMPORTED	verified mirrored Bone_Leg/Flm-Arm[AB]/CKLegBendForward family
tightthigh_lowerjigglecontrol	TightThigh_LowerJiggleControl	groupFile/Legs	groupFile/Legs	REMAINED_UNSIDED	PHASE2_IMPORTED	genuinely unsided or no reliable side marker found
bipbrk rcalftwist1	BipBrk RCalfTwist1	groupFile/Legs	groupFile/Legs/RightLeg	MOVED_RIGHT	PHASE2_IMPORTED	token-based naming convention match (see full LEFT/RIGHT review lists)
flm-arma-foot-l2	Flm-ArmA-Foot-L2	groupFile/Legs	groupFile/Legs/LeftLeg	MOVED_LEFT	PHASE2_IMPORTED	verified mirrored Bone_Leg/Flm-Arm[AB]/CKLegBendForward family
bone-r-calf-twist	Bone-R-Calf-Twist	groupFile/Legs	groupFile/Legs/RightLeg	MOVED_RIGHT	PHASE2_IMPORTED	token-based naming convention match (see full LEFT/RIGHT review lists)
flm-arma-foot-r4	Flm-ArmA-Foot-R4	groupFile/Legs	groupFile/Legs/RightLeg	MOVED_RIGHT	PHASE2_IMPORTED	verified mirrored Bone_Leg/Flm-Arm[AB]/CKLegBendForward family
bipfio lcalftwist1	BipFio LCalfTwist1	groupFile/Legs	groupFile/Legs/LeftLeg	MOVED_LEFT	PHASE2_IMPORTED	token-based naming convention match (see full LEFT/RIGHT review lists)
l_calf_00002	l_calf_00002	groupFile/Legs	groupFile/Legs/LeftLeg	MOVED_LEFT	PHASE2_IMPORTED	token-based naming convention match (see full LEFT/RIGHT review lists)
valvebiped.bip01_l_foot01	ValveBiped.Bip01_L_Foot01	groupFile/Legs	groupFile/Legs/LeftLeg	MOVED_LEFT	PHASE2_IMPORTED	token-based naming convention match (see full LEFT/RIGHT review lists)
leg right thigh ctr3	leg right thigh ctr3	groupFile/Legs	groupFile/Legs/RightLeg	MOVED_RIGHT	PHASE2_IMPORTED	token-based naming convention match (see full LEFT/RIGHT review lists)
bipfio rcalftwist	BipFio RCalfTwist	groupFile/Legs	groupFile/Legs/RightLeg	MOVED_RIGHT	PHASE2_IMPORTED	token-based naming convention match (see full LEFT/RIGHT review lists)
leg left thigh adj. 3	leg left thigh adj. 3	groupFile/Legs	groupFile/Legs/LeftLeg	MOVED_LEFT	PHASE2_IMPORTED	token-based naming convention match (see full LEFT/RIGHT review lists)
bip01_l_thigh011	Bip01_L_Thigh011	groupFile/Legs	groupFile/Legs/LeftLeg	MOVED_LEFT	PHASE2_IMPORTED	token-based naming convention match (see full LEFT/RIGHT review lists)
leg right ankle adj 1	leg right ankle adj 1	groupFile/Legs	groupFile/Legs/RightLeg	MOVED_RIGHT	PHASE2_IMPORTED	token-based naming convention match (see full LEFT/RIGHT review lists)
leftfemor	LeftFemor	groupFile/Legs	groupFile/Legs/LeftLeg	MOVED_LEFT	PHASE2_IMPORTED	token-based naming convention match (see full LEFT/RIGHT review lists)
bip01_l_thigh002	Bip01_L_Thigh002	groupFile/Legs	groupFile/Legs/LeftLeg	MOVED_LEFT	PHASE2_IMPORTED	token-based naming convention match (see full LEFT/RIGHT review lists)
bip kneein l	bip kneein l	groupFile/Legs	groupFile/Legs/LeftLeg	MOVED_LEFT	PHASE2_IMPORTED	token-based naming convention match (see full LEFT/RIGHT review lists)
rightthighupperjigglecontrol	RightThighUpperJiggleControl	groupFile/Legs	groupFile/Legs/RightLeg	MOVED_RIGHT	PHASE2_IMPORTED	token-based naming convention match (see full LEFT/RIGHT review lists)
jiggle leg right knee	jiggle leg right knee	groupFile/Legs	groupFile/Legs/RightLeg	MOVED_RIGHT	PHASE2_IMPORTED	token-based naming convention match (see full LEFT/RIGHT review lists)
foottip.l	FootTip.L	groupFile/Legs	groupFile/Legs/LeftLeg	MOVED_LEFT	PHASE2_IMPORTED	token-based naming convention match (see full LEFT/RIGHT review lists)
leg left upper	leg left upper	groupFile/Legs	groupFile/Legs/LeftLeg	MOVED_LEFT	PHASE2_IMPORTED	token-based naming convention match (see full LEFT/RIGHT review lists)
thigh_twist.r	thigh_twist.r	groupFile/Legs	groupFile/Legs/RightLeg	MOVED_RIGHT	PHASE2_IMPORTED	token-based naming convention match (see full LEFT/RIGHT review lists)
comaneci_l__slerp_momo_l__i70_x0__offset	comaneci_l__slerp_momo_l__i70_x0__offset	groupFile/Legs	groupFile/Legs/LeftLeg	MOVED_LEFT	PHASE2_IMPORTED	token-based naming convention match (see full LEFT/RIGHT review lists)
def-shin.02.l	DEF-shin.02.L	groupFile/Legs	groupFile/Legs/LeftLeg	MOVED_LEFT	PHASE2_IMPORTED	token-based naming convention match (see full LEFT/RIGHT review lists)
thigh03	thigh03	groupFile/Legs	groupFile/Legs	REMAINED_UNSIDED	PHASE2_IMPORTED	genuinely unsided or no reliable side marker found
momo_rt_r__prot_x0__offset	momo_rt_r__prot_x0__offset	groupFile/Legs	groupFile/Legs/RightLeg	MOVED_RIGHT	PHASE2_IMPORTED	token-based naming convention match (see full LEFT/RIGHT review lists)
leg left thigh adj. 2	leg left thigh adj. 2	groupFile/Legs	groupFile/Legs/LeftLeg	MOVED_LEFT	PHASE2_IMPORTED	token-based naming convention match (see full LEFT/RIGHT review lists)
jiggle_thigh_r	jiggle_thigh_R	groupFile/Legs	groupFile/Legs/RightLeg	MOVED_RIGHT	PHASE2_IMPORTED	token-based naming convention match (see full LEFT/RIGHT review lists)
r_pbone_knee	r_pbone_knee	groupFile/Legs	groupFile/Legs/RightLeg	MOVED_RIGHT	PHASE2_IMPORTED	token-based naming convention match (see full LEFT/RIGHT review lists)
leg right sta	leg right StA	groupFile/Legs	groupFile/Legs/RightLeg	MOVED_RIGHT	PHASE2_IMPORTED	token-based naming convention match (see full LEFT/RIGHT review lists)
right upperleg	Right UpperLeg	groupFile/Legs	groupFile/Legs/RightLeg	MOVED_RIGHT	PHASE2_IMPORTED	token-based naming convention match (see full LEFT/RIGHT review lists)
bip_leg.002	Bip_leg.002	groupFile/Legs	groupFile/Legs	REMAINED_UNSIDED	PHASE2_IMPORTED	genuinely unsided or no reliable side marker found
helpthighfwdl	HelpThighFwdL	groupFile/Legs	groupFile/Legs/LeftLeg	MOVED_LEFT	PHASE2_IMPORTED	token-based naming convention match (see full LEFT/RIGHT review lists)
sk_l_b_leg_2	SK_L_B_leg_2	groupFile/Legs	groupFile/Legs/LeftLeg	MOVED_LEFT	PHASE2_IMPORTED	token-based naming convention match (see full LEFT/RIGHT review lists)
bip thightwisttop r	bip thightwisttop r	groupFile/Legs	groupFile/Legs/RightLeg	MOVED_RIGHT	PHASE2_IMPORTED	token-based naming convention match (see full LEFT/RIGHT review lists)
(flex) foot	(FLEX) Foot	groupFile/Legs	groupFile/Legs	REMAINED_UNSIDED	PHASE2_IMPORTED	genuinely unsided or no reliable side marker found
valvebiped.bip01_r_calftwist2	ValveBiped.Bip01_R_CalfTwist2	groupFile/Legs	groupFile/Legs/RightLeg	MOVED_RIGHT	PHASE2_IMPORTED	token-based naming convention match (see full LEFT/RIGHT review lists)
r calfb spo	R CalfB Spo	groupFile/Legs	groupFile/Legs/RightLeg	MOVED_RIGHT	PHASE2_IMPORTED	token-based naming convention match (see full LEFT/RIGHT review lists)
thightwist1right	ThighTwist1Right	groupFile/Legs	groupFile/Legs/RightLeg	MOVED_RIGHT	PHASE2_IMPORTED	token-based naming convention match (see full LEFT/RIGHT review lists)
mot07_leftleg	MOT07_LeftLeg	groupFile/Legs	groupFile/Legs/LeftLeg	MOVED_LEFT	PHASE2_IMPORTED	token-based naming convention match (see full LEFT/RIGHT review lists)
jiggle leg left thigh 1	jiggle leg left thigh 1	groupFile/Legs	groupFile/Legs/LeftLeg	MOVED_LEFT	PHASE2_IMPORTED	token-based naming convention match (see full LEFT/RIGHT review lists)
leftcalfmuscle	LeftCalfMuscle	groupFile/Legs	groupFile/Legs/LeftLeg	MOVED_LEFT	PHASE2_IMPORTED	token-based naming convention match (see full LEFT/RIGHT review lists)
def-thigh.02.l	DEF-thigh.02.L	groupFile/Legs	groupFile/Legs/LeftLeg	MOVED_LEFT	PHASE2_IMPORTED	token-based naming convention match (see full LEFT/RIGHT review lists)
taurenleftfoot	taurenLeftFoot	groupFile/Legs	groupFile/Legs/LeftLeg	MOVED_LEFT	PHASE2_IMPORTED	token-based naming convention match (see full LEFT/RIGHT review lists)
def-foot.l.002	DEF-foot.L.002	groupFile/Legs	groupFile/Legs/LeftLeg	MOVED_LEFT	PHASE2_IMPORTED	token-based naming convention match (see full LEFT/RIGHT review lists)
bippbg rcalftwist1	BipPBG RCalfTwist1	groupFile/Legs	groupFile/Legs/RightLeg	MOVED_RIGHT	PHASE2_IMPORTED	token-based naming convention match (see full LEFT/RIGHT review lists)
heelfoot	heelfoot	groupFile/Legs	groupFile/Legs	REMAINED_UNSIDED	PHASE2_IMPORTED	genuinely unsided or no reliable side marker found
leg_2.middle	leg_2.middle	groupFile/Legs	groupFile/Legs	REMAINED_UNSIDED	PHASE2_IMPORTED	genuinely unsided or no reliable side marker found
bone_legfl3	Bone_LegFL3	groupFile/Legs	groupFile/Legs/LeftLeg	MOVED_LEFT	PHASE2_IMPORTED	verified mirrored Bone_Leg/Flm-Arm[AB]/CKLegBendForward family
jiggle leg left knee	jiggle leg left knee	groupFile/Legs	groupFile/Legs/LeftLeg	MOVED_LEFT	PHASE2_IMPORTED	token-based naming convention match (see full LEFT/RIGHT review lists)
bip01-r-foot001	Bip01-R-Foot001	groupFile/Legs	groupFile/Legs/RightLeg	MOVED_RIGHT	PHASE2_IMPORTED	token-based naming convention match (see full LEFT/RIGHT review lists)
leg2	leg2	groupFile/Legs	groupFile/Legs	REMAINED_UNSIDED	PHASE2_IMPORTED	genuinely unsided or no reliable side marker found
r_upper_leg_rear_helper	r_upper_leg_rear_helper	groupFile/Legs	groupFile/Legs/RightLeg	MOVED_RIGHT	PHASE2_IMPORTED	token-based naming convention match (see full LEFT/RIGHT review lists)
rkakato02n	RKakato02N	groupFile/Legs	groupFile/Legs/RightLeg	MOVED_RIGHT	PHASE2_IMPORTED	token-based naming convention match (see full LEFT/RIGHT review lists)
canine_rfrontlegpalm	Canine_RFrontLegPalm	groupFile/Legs	groupFile/Legs/RightLeg	MOVED_RIGHT	PHASE2_IMPORTED	token-based naming convention match (see full LEFT/RIGHT review lists)
bip01_r_thigh012	Bip01_R_Thigh012	groupFile/Legs	groupFile/Legs/RightLeg	MOVED_RIGHT	PHASE2_IMPORTED	token-based naming convention match (see full LEFT/RIGHT review lists)
+leg_l	+leg_l	groupFile/Legs	groupFile/Legs/LeftLeg	MOVED_LEFT	PHASE2_IMPORTED	token-based naming convention match (see full LEFT/RIGHT review lists)
foot_a_r	Foot_A_R	groupFile/Legs	groupFile/Legs/RightLeg	MOVED_RIGHT	PHASE2_IMPORTED	token-based naming convention match (see full LEFT/RIGHT review lists)
bip_leg.007	Bip_leg.007	groupFile/Legs	groupFile/Legs	REMAINED_UNSIDED	PHASE2_IMPORTED	genuinely unsided or no reliable side marker found
bip_faringleg_r	bip_faringLeg_r	groupFile/Legs	groupFile/Legs/RightLeg	MOVED_RIGHT	PHASE2_IMPORTED	token-based naming convention match (see full LEFT/RIGHT review lists)
bip001-l-foot	Bip001-L-Foot	groupFile/Legs	groupFile/Legs/LeftLeg	MOVED_LEFT	PHASE2_IMPORTED	token-based naming convention match (see full LEFT/RIGHT review lists)
leg left stb	leg left StB	groupFile/Legs	groupFile/Legs/LeftLeg	MOVED_LEFT	PHASE2_IMPORTED	token-based naming convention match (see full LEFT/RIGHT review lists)
leg right ankle adj 2	leg right ankle adj 2	groupFile/Legs	groupFile/Legs/RightLeg	MOVED_RIGHT	PHASE2_IMPORTED	token-based naming convention match (see full LEFT/RIGHT review lists)
leg back thigh left	leg back thigh left	groupFile/Legs	groupFile/Legs/LeftLeg	MOVED_LEFT	PHASE2_IMPORTED	token-based naming convention match (see full LEFT/RIGHT review lists)
legssit	LegsSit	groupFile/Legs	groupFile/Legs	REMAINED_UNSIDED	PHASE2_IMPORTED	genuinely unsided or no reliable side marker found
bipfin lthightwist	BipFin LThighTwist	groupFile/Legs	groupFile/Legs/LeftLeg	MOVED_LEFT	PHASE2_IMPORTED	token-based naming convention match (see full LEFT/RIGHT review lists)
flm-armb-leg-rbd	Flm-ArmB-Leg-RBD	groupFile/Legs	groupFile/Legs/RightLeg	MOVED_RIGHT	PHASE2_IMPORTED	verified mirrored Bone_Leg/Flm-Arm[AB]/CKLegBendForward family
thigh_bolt_l	Thigh_Bolt_L	groupFile/Legs	groupFile/Legs/LeftLeg	MOVED_LEFT	PHASE2_IMPORTED	token-based naming convention match (see full LEFT/RIGHT review lists)
rightcalfmuscle	RightCalfMuscle	groupFile/Legs	groupFile/Legs/RightLeg	MOVED_RIGHT	PHASE2_IMPORTED	token-based naming convention match (see full LEFT/RIGHT review lists)
leg left ankle adj 1	leg left ankle adj 1	groupFile/Legs	groupFile/Legs/LeftLeg	MOVED_LEFT	PHASE2_IMPORTED	token-based naming convention match (see full LEFT/RIGHT review lists)
flm-armb-leg-rba	Flm-ArmB-Leg-RBA	groupFile/Legs	groupFile/Legs/RightLeg	MOVED_RIGHT	PHASE2_IMPORTED	verified mirrored Bone_Leg/Flm-Arm[AB]/CKLegBendForward family
bipmar rthightwist	BipMar RThighTwist	groupFile/Legs	groupFile/Legs/RightLeg	MOVED_RIGHT	PHASE2_IMPORTED	token-based naming convention match (see full LEFT/RIGHT review lists)
lower_leg01	lower_leg01	groupFile/Legs	groupFile/Legs	REMAINED_UNSIDED	PHASE2_IMPORTED	genuinely unsided or no reliable side marker found
l knee spo	L Knee Spo	groupFile/Legs	groupFile/Legs/LeftLeg	MOVED_LEFT	PHASE2_IMPORTED	token-based naming convention match (see full LEFT/RIGHT review lists)
leg right roll 1	leg right roll 1	groupFile/Legs	groupFile/Legs/RightLeg	MOVED_RIGHT	PHASE2_IMPORTED	token-based naming convention match (see full LEFT/RIGHT review lists)
bip001 lcalftwist	Bip001 LCalfTwist	groupFile/Legs	groupFile/Legs/LeftLeg	MOVED_LEFT	PHASE2_IMPORTED	token-based naming convention match (see full LEFT/RIGHT review lists)
valvebiped.bip01_r_thightwist1	ValveBiped.Bip01_R_ThighTwist1	groupFile/Legs	groupFile/Legs/RightLeg	MOVED_RIGHT	PHASE2_IMPORTED	token-based naming convention match (see full LEFT/RIGHT review lists)
legbuffy	Legbuffy	groupFile/Legs	groupFile/Legs	REMAINED_UNSIDED	PHASE2_IMPORTED	genuinely unsided or no reliable side marker found
bip hiptwistbase l	bip hiptwistbase l	groupFile/Legs	groupFile/Legs/LeftLeg	MOVED_LEFT	PHASE2_IMPORTED	token-based naming convention match (see full LEFT/RIGHT review lists)
crow_2.femur_l	Crow_2.Femur_L	groupFile/Legs	groupFile/Legs/LeftLeg	MOVED_LEFT	PHASE2_IMPORTED	token-based naming convention match (see full LEFT/RIGHT review lists)
opt_as_r_upleg_a	OPT_AS_R_UpLeg_A	groupFile/Legs	groupFile/Legs/RightLeg	MOVED_RIGHT	PHASE2_IMPORTED	token-based naming convention match (see full LEFT/RIGHT review lists)
rfootj	RFootJ	groupFile/Legs	groupFile/Legs/RightLeg	MOVED_RIGHT	PHASE2_IMPORTED	token-based naming convention match (see full LEFT/RIGHT review lists)
bip_bobby_l_calftwist1	Bip_BOBBY_L_CalfTwist1	groupFile/Legs	groupFile/Legs/LeftLeg	MOVED_LEFT	PHASE2_IMPORTED	token-based naming convention match (see full LEFT/RIGHT review lists)
leg right back thigh adj 1	leg right back thigh adj 1	groupFile/Legs	groupFile/Legs/RightLeg	MOVED_RIGHT	PHASE2_IMPORTED	token-based naming convention match (see full LEFT/RIGHT review lists)
lthightwist2	lThighTwist2	groupFile/Legs	groupFile/Legs/LeftLeg	MOVED_LEFT	PHASE2_IMPORTED	token-based naming convention match (see full LEFT/RIGHT review lists)
r_knee_calf_helper	r_knee_calf_helper	groupFile/Legs	groupFile/Legs/RightLeg	MOVED_RIGHT	PHASE2_IMPORTED	token-based naming convention match (see full LEFT/RIGHT review lists)
canine_lbackleg2	Canine_LBackLeg2	groupFile/Legs	groupFile/Legs/LeftLeg	MOVED_LEFT	PHASE2_IMPORTED	token-based naming convention match (see full LEFT/RIGHT review lists)
leg4	leg4	groupFile/Legs	groupFile/Legs	REMAINED_UNSIDED	PHASE2_IMPORTED	genuinely unsided or no reliable side marker found
valvebiped.bip01_r_calftwist1	ValveBiped.Bip01_R_CalfTwist1	groupFile/Legs	groupFile/Legs/RightLeg	MOVED_RIGHT	PHASE2_IMPORTED	token-based naming convention match (see full LEFT/RIGHT review lists)
bone_legrl2	Bone_LegRL2	groupFile/Legs	groupFile/Legs/LeftLeg	MOVED_LEFT	PHASE2_IMPORTED	verified mirrored Bone_Leg/Flm-Arm[AB]/CKLegBendForward family
canine_rbackleg2	Canine_RBackLeg2	groupFile/Legs	groupFile/Legs/RightLeg	MOVED_RIGHT	PHASE2_IMPORTED	token-based naming convention match (see full LEFT/RIGHT review lists)
leg left knee adj. 2	leg left knee adj. 2	groupFile/Legs	groupFile/Legs/LeftLeg	MOVED_LEFT	PHASE2_IMPORTED	token-based naming convention match (see full LEFT/RIGHT review lists)
bip01-l-foot001	Bip01-L-Foot001	groupFile/Legs	groupFile/Legs/LeftLeg	MOVED_LEFT	PHASE2_IMPORTED	token-based naming convention match (see full LEFT/RIGHT review lists)
right foot d	Right foot D	groupFile/Legs	groupFile/Legs/RightLeg	MOVED_RIGHT	PHASE2_IMPORTED	token-based naming convention match (see full LEFT/RIGHT review lists)
leg right thigh adj. 1	leg right thigh adj. 1	groupFile/Legs	groupFile/Legs/RightLeg	MOVED_RIGHT	PHASE2_IMPORTED	token-based naming convention match (see full LEFT/RIGHT review lists)
flm-armb-leg-rbb	Flm-ArmB-Leg-RBB	groupFile/Legs	groupFile/Legs/RightLeg	MOVED_RIGHT	PHASE2_IMPORTED	verified mirrored Bone_Leg/Flm-Arm[AB]/CKLegBendForward family
leg left back knee adj 1	leg left back knee adj 1	groupFile/Legs	groupFile/Legs/LeftLeg	MOVED_LEFT	PHASE2_IMPORTED	token-based naming convention match (see full LEFT/RIGHT review lists)
flm-armb-leg-lub	Flm-ArmB-Leg-LUB	groupFile/Legs	groupFile/Legs/LeftLeg	MOVED_LEFT	PHASE2_IMPORTED	verified mirrored Bone_Leg/Flm-Arm[AB]/CKLegBendForward family
bone_legfl1	Bone_LegFL1	groupFile/Legs	groupFile/Legs/LeftLeg	MOVED_LEFT	PHASE2_IMPORTED	verified mirrored Bone_Leg/Flm-Arm[AB]/CKLegBendForward family
thighforward	ThighForward	groupFile/Legs	groupFile/Legs	REMAINED_UNSIDED	PHASE2_IMPORTED	genuinely unsided or no reliable side marker found
momo_md_r__prot_x50__offset	momo_md_r__prot_x50__offset	groupFile/Legs	groupFile/Legs/RightLeg	MOVED_RIGHT	PHASE2_IMPORTED	token-based naming convention match (see full LEFT/RIGHT review lists)
leg left ste	leg left StE	groupFile/Legs	groupFile/Legs/LeftLeg	MOVED_LEFT	PHASE2_IMPORTED	token-based naming convention match (see full LEFT/RIGHT review lists)
bipmar rcalftwist	BipMar RCalfTwist	groupFile/Legs	groupFile/Legs/RightLeg	MOVED_RIGHT	PHASE2_IMPORTED	token-based naming convention match (see full LEFT/RIGHT review lists)
sk_r_f_leg_4	SK_R_F_leg_4	groupFile/Legs	groupFile/Legs/RightLeg	MOVED_RIGHT	PHASE2_IMPORTED	token-based naming convention match (see full LEFT/RIGHT review lists)
def-foot.r.002	DEF-foot.R.002	groupFile/Legs	groupFile/Legs/RightLeg	MOVED_RIGHT	PHASE2_IMPORTED	token-based naming convention match (see full LEFT/RIGHT review lists)
lower_leg	lower_leg	groupFile/Legs	groupFile/Legs	REMAINED_UNSIDED	PHASE2_IMPORTED	genuinely unsided or no reliable side marker found
leg right ankle roll	leg right ankle roll	groupFile/Legs	groupFile/Legs/RightLeg	MOVED_RIGHT	PHASE2_IMPORTED	token-based naming convention match (see full LEFT/RIGHT review lists)
calf_twist_r_01	calf_twist_r_01	groupFile/Legs	groupFile/Legs/RightLeg	MOVED_RIGHT	PHASE2_IMPORTED	token-based naming convention match (see full LEFT/RIGHT review lists)
bipflm rthightwist1	BipFlm RThighTwist1	groupFile/Legs	groupFile/Legs/RightLeg	MOVED_RIGHT	PHASE2_IMPORTED	token-based naming convention match (see full LEFT/RIGHT review lists)
def-shin.l	DEF-shin.L	groupFile/Legs	groupFile/Legs/LeftLeg	MOVED_LEFT	PHASE2_IMPORTED	token-based naming convention match (see full LEFT/RIGHT review lists)
leftthighupperjigglecontrol	LeftThighUpperJiggleControl	groupFile/Legs	groupFile/Legs/LeftLeg	MOVED_LEFT	PHASE2_IMPORTED	token-based naming convention match (see full LEFT/RIGHT review lists)
leg right stg	leg right StG	groupFile/Legs	groupFile/Legs/RightLeg	MOVED_RIGHT	PHASE2_IMPORTED	token-based naming convention match (see full LEFT/RIGHT review lists)
